PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,Case,elapsed
36,36,7,0.7,19,123,86,1015,2.4,19,1.4579,0,0
33.5,31.5,6.5,0.6,20,111.5,90,1013,1.65,20.25,1.36515,0,0
30,28.66666667,6.333333333,0.566666667,17.33333333,103,91.66666667,1012,1.9,21.33333333,1.242866667,0,0
31,30.33333333,7,0.566666667,14.66666667,82.33333333,95.33333333,1011,1.9,22.33333333,1.037966667,0,0
22.33333333,24,7,0.7,10.66666667,62,97.33333333,1010.333333,2.4,20.83333333,0.8788,1,1
16.66666667,19,7,0.766666667,9,52.33333333,90.66666667,1010.666667,3.833333333,16.83333333,0.7895,1,2
8,9.333333333,6.333333333,0.733333333,7.666666667,53.66666667,80.66666667,1011,4.4,13.33333333,0.760866667,6,3
15.33333333,15,6.666666667,0.633333333,7,66.66666667,66.66666667,1012.666667,4.4,11.16666667,0.752666667,5,4
23.33333333,21.66666667,7.666666667,0.566666667,7.333333333,79,61,1014,2.966666667,11.33333333,0.7723,9,5
30,28.66666667,8.333333333,0.533333333,8.666666667,91,53,1014.666667,2.4,11.66666667,0.787366667,9,6
34.66666667,33,8.666666667,0.533333333,10.66666667,102.3333333,51.66666667,1015.333333,1.9,12.5,0.799633333,14,7
38.33333333,38,8.333333333,0.566666667,12.66666667,103,51.33333333,1015.333333,1.9,13.83333333,0.799233333,16,8
43.33333333,42.66666667,8.333333333,0.6,13.66666667,94.66666667,60.33333333,1015.333333,1.4,15.5,0.8187,15,9
34,33.66666667,8.333333333,0.6,12.66666667,74,75.66666667,1014.666667,2.466666667,16.5,0.819033333,16,10
26.66666667,24.33333333,8.666666667,0.6,11.33333333,56.66666667,88,1014.333333,2.466666667,16,0.830433333,17,11
18,16.33333333,8,0.566666667,10,59,93.66666667,1014,3.533333333,15.33333333,0.8202,16,12
22,21,8.666666667,0.566666667,10.66666667,55.66666667,87,1013.666667,2.466666667,15.5,0.833866667,16,13
19.66666667,19.66666667,8.333333333,0.566666667,9.666666667,60,81.66666667,1014.333333,2.466666667,16,0.8478,12,14
17.33333333,17.33333333,9,0.6,8.333333333,52.33333333,79.66666667,1016.333333,1.9,15.83333333,0.885433333,11,15
18,18.33333333,9,0.6,8.333333333,58,75.66666667,1018.333333,2.966666667,15.66666667,1.053833333,7,16
32,30.33333333,9,0.666666667,13.33333333,60,75.66666667,1018.333333,2.466666667,15.66666667,1.204366667,6,17
46,42.33333333,8.666666667,0.733333333,20,64,81.33333333,1016,1.966666667,16.5,1.3549,9,18
46,42.66666667,8,0.733333333,24,64.66666667,91.33333333,1013,1.4,17.83333333,1.364966667,10,19
34.66666667,33,7.666666667,0.633333333,23.33333333,56,95,1010.333333,1.9,19,1.400266667,11,20
20,20.66666667,7.333333333,0.533333333,19.33333333,51,94.33333333,1008.666667,2.4,20.33333333,1.3461,14,21
11,12.33333333,7,0.566666667,14,47.66666667,93.66666667,1008.666667,2.4,19.16666667,1.258166667,19,22
7.666666667,12,7.666666667,0.566666667,10,62.33333333,84.33333333,1012.666667,2.966666667,16.33333333,1.344633333,16,23
8.333333333,14,8.333333333,0.566666667,10,74.66666667,68,1017.333333,2.966666667,12.83333333,1.5099,10,24
20.66666667,27,9,0.533333333,17.33333333,100,55.66666667,1020.333333,2.966666667,11.66666667,1.733566667,2,25
27,33.33333333,9,0.566666667,24.66666667,112.6666667,57,1019.333333,1.9,13.16666667,1.798633333,3,26
33.33333333,39.66666667,9,0.6,29.33333333,135.6666667,66.66666667,1018.333333,1.9,15.83333333,1.876766667,2,27
37.33333333,43.33333333,9,0.633333333,29.66666667,135,71.33333333,1018.666667,1.4,18.16666667,1.886466667,2,28
38,44.66666667,9,0.6,26,139.6666667,75,1019.333333,1.9,20,1.806466667,2,29
35.33333333,46.66666667,9,0.566666667,23.66666667,128,74.33333333,1018.333333,1.9,20.83333333,1.9186,3,30
27.66666667,40.66666667,8.666666667,0.5,21.33333333,127,79,1016,1.9,21.5,2.091233333,4,31
26,38.66666667,8.666666667,0.5,25.33333333,122,83,1013.333333,1.4,21.83333333,2.352366667,3,32
23.33333333,32,8,0.466666667,28,109.6666667,84.66666667,1011.666667,1.4,22.5,2.411966667,1,33
26.66666667,35,7.666666667,0.5,29,114.3333333,83.66666667,1011.666667,1.9,22.5,2.487,1,34
29.33333333,37.33333333,7.666666667,0.5,30.66666667,108.6666667,82.66666667,1011.333333,1.633333333,22.16666667,2.5045,2,35
30.66666667,37.33333333,8,0.533333333,29,107,84,1010,1.633333333,22,2.4223,2,36
25,32,9,0.533333333,27,85.66666667,80.66666667,1008.666667,1.633333333,22.16666667,2.532833333,1,37
21.33333333,30.33333333,8.666666667,0.566666667,22.33333333,84.33333333,77,1009.333333,2.966666667,21.33333333,2.679766667,0,38
17.66666667,26.66666667,8.333333333,0.633333333,20.66666667,75,74,1011,2.466666667,21,2.895966667,0,39
15.66666667,22.33333333,7.666666667,0.666666667,20,73.33333333,81,1012,2.466666667,19,2.917566667,0,40
17,21.66666667,7.333333333,0.633333333,21.66666667,72,81.66666667,1012,1.9,18.83333333,2.9574,0,41
20.33333333,27,7.333333333,0.566666667,24,76.66666667,83.33333333,1011,1.9,18.16666667,2.9496,0,42
22.66666667,31,7,0.5,26,75.66666667,80.66666667,1009,1.4,20,2.8364,0,43
20,28.66666667,7,0.466666667,24,62.33333333,81.33333333,1005.666667,1.4,21.83333333,2.900733333,0,44
15.66666667,24.33333333,7.333333333,0.533333333,20,68.66666667,85.33333333,1003.666667,1.9,22.16666667,3.027833333,1,45
19,32.33333333,8.666666667,0.6,20.33333333,74,76,1005.666667,2.966666667,21.5,3.231666667,1,46
25,43.33333333,9,0.7,27.33333333,80,75,1008.333333,2.466666667,20,3.2483,1,47
34,55.33333333,8.666666667,0.7,34,68,73.66666667,1010,2.466666667,20.16666667,3.278066667,0,48
29.66666667,46.33333333,8,0.7,30,75.33333333,85.66666667,1009.333333,1.9,21,3.2488,0,49
29,45,8.666666667,0.666666667,23.33333333,95.66666667,78.66666667,1010.666667,2.4,21.33333333,3.1307,0,50
26.66666667,45.66666667,9.333333333,0.633333333,22,121.6666667,73.33333333,1012.333333,2.4,20.83333333,3.179033333,0,51
31.66666667,58.33333333,9,0.6,29.33333333,116,66,1013.666667,1.9,20.83333333,3.278066667,0,52
38.33333333,64.33333333,9,0.633333333,37.33333333,91.33333333,73.33333333,1012.666667,1.9,21,3.438433333,0,53
38.33333333,56.66666667,9,0.666666667,39,67.66666667,81,1011.333333,1.9,21,3.413933333,0,54
41.66666667,52.66666667,9.333333333,0.7,39.66666667,59,90,1010,2.4,19.83333333,3.4302,0,55
33,42.66666667,8.333333333,0.666666667,34.66666667,58,97.66666667,1009.333333,2.4,20,3.408566667,0,56
32.33333333,45,8,0.633333333,32.66666667,72.66666667,99.66666667,1009,1.9,21.16666667,3.331233333,0,57
26.66666667,40.33333333,7.666666667,0.566666667,30,97.66666667,97.33333333,1008,1.9,23,3.389033333,0,58
25.66666667,40.33333333,7.666666667,0.566666667,27.66666667,125.3333333,95.66666667,1007.666667,1.9,24.5,3.488933333,0,59
24,40.66666667,7.666666667,0.566666667,27.66666667,131.3333333,95.66666667,1007.666667,1.9,24.5,3.652133333,0,60
23.33333333,40,7.333333333,0.566666667,26.33333333,107.3333333,97,1008,1.9,24.16666667,3.652266667,0,61
23,38.66666667,7.666666667,0.566666667,29,80.66666667,97.66666667,1007.666667,1.4,23.83333333,3.669366667,0,62
20,32.33333333,8,0.6,26.66666667,55,97.66666667,1007.666667,1.4,23.66666667,3.6118,0,63
17,33,8.666666667,0.633333333,26.33333333,53.66666667,91.33333333,1008,1.966666667,22.5,3.477566667,0,64
12.66666667,26.66666667,8.333333333,0.633333333,24,39.33333333,92,1007.333333,2.466666667,21,3.469666667,0,65
12.66666667,26,8.333333333,0.666666667,24.66666667,26,90.33333333,1007,2.966666667,18.66666667,3.507566667,0,66
14.33333333,21.66666667,8.333333333,0.7,25.33333333,14.33333333,96.33333333,1007,1.633333333,17.16666667,3.620333333,0,67
22.33333333,31.33333333,9.333333333,0.733333333,29,22.33333333,93.33333333,1008.666667,1.133333333,16,3.5993,0,68
27.33333333,38.33333333,9.333333333,0.7,33.33333333,28.66666667,90,1010,0.633333333,17.16666667,3.602533333,0,69
26,36.33333333,9,0.7,31,39.33333333,90,1010.666667,1.4,18.66666667,3.473533333,0,70
