PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,Case,elapsed
0.08723599632690542,0.046305991842414976,0.08290155440414508,0.07079646030033673,0.19093851132686088,0.957427535711543,0.884393063583815,0.9573361082206033,0.2818181818181818,0.924731182795699,0.12624543395768165,0.0,0.0
0.0743801652892562,0.03707581927218721,0.07944732296373057,0.06047197662914089,0.15641855443365696,0.8496376806976608,0.9036608863583814,0.9547346514047867,0.32727272727272727,0.9557945040860215,0.09995920851432208,0.0,0.0
0.08264462809917356,0.0471204188348638,0.09326424870466322,0.07079646030033673,0.1359223300970874,0.7164855068569825,0.9190751445086706,0.9547346514047867,0.35,0.960573476702509,0.07848095820926149,0.0,0.0
0.06262626262626263,0.031646305978335953,0.08911917098445594,0.08938053109433,0.11844660194174758,0.5807971011336247,0.9352601156069366,0.9531737773152962,0.36363636363636365,0.9347670250896059,0.06351747865549226,0.0035714285714285713,0.08333333333333333
0.0498928680624426,0.02133023072979169,0.0863557858445596,0.091445427952463,0.10248112194174758,0.5283816422671839,0.8978805395375723,0.9530003459937566,0.5030303030909091,0.8912783750537634,0.051230987949902634,0.0035714285714285713,0.16666666666666666
0.04447068084481175,0.015823152972879437,0.08734270909844559,0.08849557529798732,0.09107720763754046,0.5054347823702346,0.8579686209248555,0.9536197424557749,0.5350649350909091,0.8602150537634409,0.04328099014533804,0.02142857142857143,0.25
0.03974813065197429,0.010703897596426343,0.08734270909844559,0.08407079662600828,0.06888580673139161,0.42391304326598933,0.8117258463583814,0.9532481035379812,0.5350649350909091,0.8253968255197133,0.02216561571990394,0.02142857142857143,0.3333333333333333
0.03922340286501377,0.011169284439946511,0.09622501850777203,0.08407079662600828,0.04484512251132686,0.41304347801827346,0.7522708505202311,0.9547346514047867,0.574025974,0.7864823349103942,0.007330191822777332,0.03571428571428571,0.41666666666666663
0.04447068084481175,0.015823152972879437,0.10510732789637307,0.08407079662600828,0.04299583910679612,0.4402173910107514,0.6663914120231215,0.9565928355879287,0.574025974,0.7414234511827957,0.001317407654824354,0.05357142857142857,0.5
0.04552013641873279,0.014426992409741851,0.10214655811398964,0.07964601795402926,0.046694405915857634,0.5326086953627127,0.5953757225433526,0.9580793808532779,0.5350649350909091,0.7045570916129033,0.0002088197531383007,0.07142857142857142,0.5833333333333333
0.0644103371533517,0.030715532258718536,0.10806809769948188,0.06637168162835771,0.05594082292556636,0.6358695648355782,0.5243600330635838,0.9603092013527577,0.5350649350909091,0.7004608295340502,0.0,0.08928571428571429,0.6666666666666666
0.08644890464646465,0.048865619546930056,0.11695040710880826,0.06194690264664421,0.06888580673139161,0.6702898547444077,0.5161023946820809,0.9617957492195628,0.3844155843636363,0.7250384025806451,0.004007499059665909,0.10357142857142856,0.75
0.08644890464646465,0.04840023267083279,0.11991117691191712,0.06194690264664421,0.0744336569579288,0.6431159416251181,0.5706028076300578,0.9621673855358996,0.3844155843636363,0.7434715822222222,0.005567506399118266,0.10714285714285714,0.8333333333333333
0.06703397612488521,0.05933682372159632,0.031088082901554404,0.1637168142703031,0.18446601941747573,0.805253622750768,0.791907514450867,0.9638397502601457,0.14545454545454545,0.931899641577061,0.23631654019970913,0.0,0.0
0.05234159779614325,0.04902074847305206,0.031088082901554404,0.14306784661817684,0.1650485436893204,0.7101449271502837,0.815028901734104,0.9616718704474505,0.14545454545454545,0.946236559139785,0.20211614374798256,0.0,0.0
0.046831955922865015,0.046305991842414976,0.036269430051813475,0.148230088608642,0.1488673139158576,0.6150362315497991,0.8265895953757225,0.9612382934443287,0.21363636363636362,0.956989247311828,0.17262878118817368,0.0,0.0
0.0332415059687787,0.03229784757229502,0.031088082901554404,0.1637168142703031,0.13398058252427186,0.5047101446532372,0.845086705202312,0.9599375650364204,0.19999999999999998,0.9347670250896059,0.15400343014757126,0.0,0.0
0.025405570872359964,0.024044987393005868,0.027633851461139905,0.1637168142703031,0.12189859766990291,0.4734299513912519,0.8188824662427746,0.9599375650364204,0.23636363636363633,0.888888888888889,0.13563209217971509,0.010714285714285714,0.08333333333333333
0.024006296749311297,0.02047702150581235,0.0281273130984456,0.1548672566166105,0.1132686084142395,0.4836956518748031,0.7886044590751444,0.9603092013527577,0.2623376623636364,0.8540706606451614,0.12330199500132213,0.014285714285714285,0.16666666666666666
0.01823429094582185,0.013496218722701514,0.0281273130984456,0.14159292060067352,0.09477577436893206,0.4474637679271031,0.7489677952601156,0.9603092013527577,0.2623376623636364,0.8192524321146953,0.09343768173374048,0.039285714285714285,0.25
0.022432113351698806,0.0148923792858391,0.031088082901554404,0.12389380529328842,0.09107720763754046,0.4891304344986609,0.7126341865895954,0.9617957492195628,0.2623376623636364,0.7823860728315413,0.06970591700545253,0.05714285714285714,0.3333333333333333
