PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,Case,elapsed
0.441923775,0.341368585,0.123529412,0.25945946,0.260869565,0.573051948,0.636726547,0.492943548,0.45045045,0.507588533,0.21312637,0,0.295454545
0.43738657,0.342923795,0.114705882,0.27027027,0.310559006,0.527597403,0.632734531,0.48689516,0.508108108,0.519392917,0.220920848,0,0.318181818
0.390199637,0.311041991,0.114705882,0.264864865,0.338509317,0.503246754,0.582834331,0.482862902,0.430630631,0.536256324,0.231012678,0,0.340909091
0.362068966,0.279160187,0.132352941,0.248648649,0.344720497,0.555194805,0.574850299,0.474798386,0.288288288,0.549747049,0.251132789,0,0.363636364
0.388384755,0.303265941,0.155882353,0.264864865,0.354037267,0.636363637,0.5249501,0.459677418,0.241441441,0.591905565,0.280448667,0,0.386363636
0.350272232,0.364696734,0.155882353,0.243243243,0.335403727,0.670454546,0.49500998,0.442540322,0.272072072,0.639123103,0.292129262,0,0.409090909
0.273139746,0.324261275,0.152941176,0.194594594,0.298136646,0.685064935,0.353293413,0.442540322,0.376576577,0.640809444,0.294626799,0,0.431818182
0.21415608,0.287713841,0.144117647,0.162162162,0.267080745,0.678571429,0.253493014,0.443548387,0.434234234,0.622259697,0.298957771,0,0.454545455
0.183303085,0.261275272,0.135294118,0.14054054,0.263975155,0.704545455,0.23752495,0.452620967,0.376576577,0.603709949,0.306196181,0,0.477272727
0.168784029,0.248055988,0.126470588,0.124324324,0.279503106,0.702922078,0.215568862,0.464717741,0.376576577,0.588532884,0.316291189,0,0.5
0.150635209,0.240279938,0.123529412,0.118918919,0.335403727,0.711038961,0.175648703,0.470766128,0.403603604,0.581787521,0.324772012,0,0.522727273
0.136116152,0.244167963,0.120588235,0.108108108,0.354037267,0.676948052,0.133732535,0.481854838,0.372972973,0.571669477,0.329627276,0,0.545454545
0.146098004,0.230948678,0.114705882,0.113513514,0.391304348,0.693181818,0.163672655,0.503024193,0.41981982,0.548060708,0.354056115,0,0.568181818
0.180580762,0.306376361,0.123529412,0.124324324,0.437888199,0.724025974,0.189620758,0.502016128,0.342342342,0.566610455,0.394639509,0,0.590909091
0.215970962,0.358475894,0.141176471,0.135135135,0.450310559,0.756493507,0.21756487,0.495967741,0.389189189,0.600337268,0.434619173,0,0.613636364
0.265880218,0.416018663,0.155882353,0.145945946,0.462732919,0.766233767,0.271457086,0.479838709,0.493693694,0.642495784,0.471049538,0,0.636363636
0.362976407,0.49844479,0.158823529,0.183783784,0.453416149,0.831168832,0.335329341,0.465725806,0.493693694,0.666104553,0.506625147,0,0.659090909
0.389292196,0.508553655,0.138235294,0.2,0.403726708,0.777597403,0.425149701,0.464717741,0.524324324,0.68296796,0.529932319,0,0.681818182
0.362068966,0.464230171,0.117647059,0.205405405,0.403726708,0.732142857,0.536926148,0.467741935,0.63963964,0.671163575,0.539223412,0,0.704545455
0.359346642,0.388802488,0.117647059,0.227027027,0.416149068,0.670454546,0.552894212,0.458669354,0.520720721,0.661045531,0.555546376,0,0.727272727
0.368421053,0.33281493,0.111764706,0.254054054,0.440993789,0.568181818,0.676646707,0.445564515,0.520720721,0.654300169,0.567315942,0,0.75
0.355716878,0.308709176,0.102941176,0.25945946,0.47826087,0.534090909,0.784431138,0.438508063,0.443243243,0.644182125,0.582460043,0,0.772727273
0.341197822,0.267496112,0.085294118,0.264864865,0.437888199,0.483766234,0.836327345,0.44657258,0.396396396,0.623946037,0.588144641,0,0.795454545
0.247731397,0.197511664,0.079411765,0.227027027,0.450310559,0.402597403,0.916167665,0.454637096,0.396396396,0.600337268,0.603222014,0,0.818181818
0.231397459,0.208398134,0.094117647,0.210810811,0.48447205,0.396103896,0.860279441,0.45766129,0.396396396,0.576728499,0.6297512,0,0.840909091
0.25862069,0.246500778,0.114705882,0.2,0.50931677,0.477272727,0.768463074,0.455645161,0.396396396,0.575042159,0.671621493,0,0.863636364
0.316696915,0.301710731,0.132352941,0.2,0.559006211,0.556818182,0.694610778,0.449596773,0.468468468,0.591905565,0.698331798,0,0.886363636
0.347549909,0.34681182,0.147058824,0.189189189,0.565217391,0.711038961,0.608782435,0.447580644,0.427027027,0.607082631,0.721070191,0,0.909090909
0.409255898,0.384914464,0.15,0.189189189,0.565217391,0.724025974,0.51497006,0.440524192,0.504504505,0.6306914,0.72901719,0,0.931818182
0.368421053,0.396578538,0.152941176,0.156756757,0.543478261,0.743506494,0.51497006,0.433467741,0.551351351,0.642495784,0.747707413,0,0.954545455
0.363883848,0.451788492,0.15,0.14054054,0.527950311,0.775974026,0.371257485,0.433467741,0.628828829,0.654300169,0.758024848,0,0.977272727
0.57985481,0.547433904,0.55,0.513513513,0.562111801,0.475649351,0.467065868,0.594758063,0.043243243,0.531197302,0.353500048,0.000592768,0.022727273
0.656987296,0.620528771,0.576470588,0.567567568,0.608695652,0.51461039,0.560878243,0.589717741,0.043243243,0.534569983,0.348953004,0.000592768,0.045454545
0.66061706,0.627527216,0.647058824,0.578378378,0.636645963,0.506493507,0.548902196,0.586693547,0.043243243,0.544688027,0.344409139,0.000592768,0.068181818
0.656987296,0.629082426,0.652941176,0.589189189,0.689440994,0.595779221,0.56487026,0.578629031,0.043243243,0.55143339,0.344720536,0.000592768,0.090909091
0.656987296,0.645412131,0.688235294,0.578378378,0.729813665,0.728896104,0.576846307,0.563508064,0.028828829,0.573355818,0.350382892,0.000592768,0.113636364
0.582577133,0.631415241,0.611764706,0.481081081,0.661490683,0.756493507,0.5249501,0.544354837,0.055855856,0.608768971,0.347983858,0,0.136363636
0.450090744,0.51244168,0.558823529,0.367567567,0.583850932,0.793831169,0.421157685,0.547379031,0.082882883,0.608768971,0.345489498,0,0.159090909
0.290381125,0.363141524,0.479411765,0.248648649,0.49689441,0.761363636,0.311377245,0.548387096,0.097297297,0.593591906,0.343942042,0,0.181818182
0.199637024,0.276049767,0.45,0.194594594,0.450310559,0.712662338,0.20758483,0.555443547,0.124324324,0.583473862,0.348076006,0,0.204545455
0.166969147,0.241057543,0.370588235,0.183783784,0.431677019,0.683441559,0.179640719,0.567540321,0.138738739,0.575042159,0.356820565,0,0.227272727
0.152450091,0.233281493,0.352941176,0.194594594,0.431677019,0.652597403,0.133732535,0.574596773,0.138738739,0.564924115,0.36764005,0,0.25
0.159709619,0.270606532,0.441176471,0.194594594,0.462732919,0.563311689,0.091816367,0.585685483,0.138738739,0.558178752,0.374481269,0,0.272727273
0.181488203,0.293934681,0.473529412,0.237837838,0.50931677,0.566558442,0.149700599,0.607862902,0.138738739,0.536256324,0.3930571,0,0.295454545
0.19600726,0.339813375,0.497058824,0.25945946,0.568322981,0.584415585,0.169660679,0.605846773,0.111711712,0.548060708,0.420679356,0,0.318181818
0.231397459,0.405909798,0.541176471,0.297297297,0.673913043,0.607142857,0.19760479,0.598790322,0.111711712,0.57841484,0.451005688,0,0.340909091
0.277676951,0.479004666,0.688235294,0.32972973,0.801242236,0.496753247,0.245508982,0.582661289,0.07027027,0.612141653,0.478726446,0,0.363636364
0.333030853,0.560653188,0.797058823,0.356756757,0.872670807,0.50487013,0.281437126,0.56955645,0.097297297,0.625632378,0.509465857,0,0.386363636
0.333938294,0.562208398,0.729411765,0.32972973,0.819875776,0.474025974,0.299401198,0.566532257,0.097297297,0.650927487,0.534755807,0,0.409090909
0.284029038,0.468118196,0.570588235,0.308108108,0.732919255,0.462662338,0.347305389,0.56955645,0.111711712,0.655986509,0.547335642,0,0.431818182
0.317604356,0.450233282,0.538235294,0.345945946,0.776397515,0.366883117,0.391217565,0.561491935,0.084684685,0.65767285,0.562746656,0,0.454545455
0.388384755,0.496111975,0.520588235,0.416216216,0.791925466,0.298701299,0.479041916,0.547379031,0.084684685,0.649241147,0.579444568,0,0.477272727
0.394736842,0.486780716,0.485294118,0.416216216,0.742236025,0.282467533,0.552894212,0.541330644,0.084684685,0.644182125,0.60218614,0,0.5
0.352994555,0.420684292,0.3,0.394594595,0.636645963,0.345779221,0.51497006,0.550403225,0.099099099,0.634064081,0.61254806,0,0.522727273
0.279491833,0.3281493,0.138235294,0.340540541,0.546583851,0.329545455,0.548902196,0.556451612,0.072072072,0.622259697,0.624946776,0,0.545454545
0.254083485,0.305598756,0.185294118,0.335135135,0.577639752,0.340909091,0.552894212,0.56048387,0.072072072,0.598650928,0.642194401,0,0.568181818
0.275862069,0.3437014,0.205882353,0.335135135,0.611801242,0.431818182,0.510978044,0.558467741,0.099099099,0.595278246,0.673928378,0,0.590909091
0.270417423,0.35303266,0.229411765,0.297297297,0.633540373,0.558441559,0.441117764,0.550403225,0.099099099,0.607082631,0.698039465,0,0.613636364
0.229582577,0.33125972,0.273529412,0.243243243,0.658385093,0.660714286,0.431137725,0.548387096,0.099099099,0.625632378,0.718366115,0,0.636363636
0.240471869,0.350699845,0.311764706,0.232432432,0.698757764,0.691558442,0.371257485,0.54032258,0.099099099,0.649241147,0.724412952,0,0.659090909
0.2323049,0.354587869,0.297058824,0.189189189,0.652173913,0.722402598,0.425149701,0.532258063,0.126126126,0.661045531,0.7400877,0,0.681818182
0.228675136,0.391912908,0.282352941,0.172972973,0.611801242,0.741883117,0.319361277,0.532258063,0.183783784,0.679595278,0.749108703,0,0.704545455
0.25862069,0.258164852,0.141176471,0.145945946,0.204968944,0.595779221,0.666666667,0.884072577,0.484684685,0.514333896,0.169076292,0.009484292,0.318181818
0.284029038,0.282270607,0.155882353,0.156756757,0.223602485,0.626623377,0.646706587,0.880040323,0.342342342,0.522765599,0.172247466,0.01007706,0.340909091
0.302177858,0.294712286,0.155882353,0.156756757,0.239130435,0.590909091,0.576846307,0.873991935,0.369369369,0.544688027,0.178122716,0.009484292,0.363636364
0.343920145,0.327371695,0.161764706,0.172972973,0.257763975,0.621753247,0.614770459,0.862903222,0.227027027,0.558178752,0.195592768,0.008891523,0.386363636
0.371143376,0.358475894,0.167647059,0.189189189,0.273291925,0.652597403,0.646706587,0.845766128,0.196396396,0.591905565,0.220323472,0.007705987,0.409090909
0.362068966,0.360031104,0.152941176,0.2,0.282608696,0.595779221,0.668662675,0.827620964,0.268468468,0.644182125,0.235003654,0.007113219,0.431818182
0.323956443,0.322706065,0.138235294,0.2,0.273291925,0.555194805,0.688622754,0.818548385,0.353153153,0.654300169,0.236430364,0.004149378,0.454545455
0.252268603,0.262830482,0.132352941,0.178378378,0.257763975,0.529220779,0.674650699,0.815524195,0.353153153,0.6306914,0.23953481,0.004149378,0.477272727
0.196914701,0.208398134,0.132352941,0.156756757,0.245341615,0.488636364,0.630738523,0.819556449,0.38018018,0.602023609,0.248390582,0.002963841,0.5
0.156987296,0.174183515,0.152941176,0.151351351,0.257763975,0.529220779,0.614770459,0.829637098,0.38018018,0.575042159,0.263814305,0.002371073,0.522727273
0.148820327,0.167962675,0.167647059,0.151351351,0.291925466,0.540584416,0.530938124,0.837701613,0.38018018,0.568296796,0.281516317,0.001778305,0.545454545
0.156987296,0.17807154,0.173529412,0.145945946,0.338509317,0.545454546,0.530938124,0.848790319,0.38018018,0.554806071,0.302176607,0.002371073,0.568181818
0.204174229,0.214618974,0.191176471,0.14054054,0.381987578,0.597402598,0.500998004,0.864919356,0.34954955,0.537942664,0.328712148,0.001185536,0.590909091
0.235027223,0.279937792,0.211764706,0.151351351,0.459627329,0.625,0.477045908,0.871975808,0.234234234,0.541315346,0.371268787,0.001185536,0.613636364
0.281306715,0.360031104,0.205882353,0.167567568,0.5,0.686688312,0.499001996,0.874999998,0.234234234,0.569983137,0.405071335,0.001185536,0.636363636
