PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,Case,elapsed
0.4169108413567042,0.4001594260685526,0.11976047904356332,0.34817813773099054,0.486238532109149,0.2049504950619253,0.7367521367476367,0.4635108470532865,0.49036777584046176,0.46227929370786514,0.5915958030011346,0.0,0.0
0.4403516115534196,0.41689916301547675,0.11321107784597079,0.3765182186992084,0.4733944954118777,0.23960396041223414,0.766666666662678,0.4669625235760986,0.38616462347436364,0.49036918134831453,0.5662824942310388,0.0,0.0
0.5243477048559864,0.4764182276226529,0.13285928143874837,0.43319838063564403,0.4006116207511938,0.33201320132328865,0.7686609686969001,0.48191978873840036,0.3514302393931949,0.49598715887640443,0.5122454963856342,0.0,0.0
0.5304520719970445,0.4733957752113456,0.1394086826363409,0.43319838063564403,0.3545871559621185,0.3678217822083767,0.7846153846117029,0.49630177402000797,0.28809106830627135,0.49036918134831453,0.4712093782271122,0.0,0.0
0.4919213059861935,0.43140693503614425,0.12500000000163736,0.40485829966742615,0.3064220183473512,0.3962376237956298,0.801367521364126,0.4994082828905393,0.28686514886667014,0.48924558584269656,0.43201550288766777,0.0005927682276229994,0.013333333333333334
0.4506069485144826,0.3931845356740009,0.12194361281975682,0.3765182186992084,0.28715596330144433,0.4094059406287473,0.7965811965777193,0.49802761228141357,0.28604786919940545,0.48287854465168534,0.39262932888815216,0.0011855364552459987,0.02666666666666667
0.4169108413567042,0.36229573527555886,0.11414670656977141,0.3603238867578555,0.27706422012711385,0.4237623762639741,0.7829059829364599,0.4940828389152463,0.28546409813109397,0.48154093094382017,0.36216326478575156,0.0011855364552459987,0.04
0.38426119727971186,0.32881626138171066,0.10853293409597953,0.3441295548165025,0.24220183486099484,0.4801980198146751,0.7606837606796698,0.49704141928503986,0.28546409813109397,0.48635634024719093,0.3026814968700995,0.001778304682868998,0.05333333333333334
0.3449141899545041,0.2917497009593793,0.10853293409597953,0.3157894738482847,0.21100917429213023,0.5267326733246939,0.6974358973794433,0.49999999896449676,0.31523642727347173,0.48635634024719093,0.25149391957877015,0.0023710729104919974,0.06666666666666667
0.26789451652635593,0.2263850139409072,0.10479041916148057,0.2672064777408252,0.21100917429213023,0.5237623762847663,0.6410256410195047,0.4930966459188717,0.31523642727347173,0.48956661312359545,0.21896371788824143,0.002963841138114997,0.08
0.2314776056808443,0.19609406139021085,0.10479041916148057,0.24696356288498422,0.20366972476918105,0.5504950495748065,0.5726495726935495,0.48224851950708025,0.34150612963820504,0.5040128410561797,0.19143480028557952,0.003556609365737996,0.09333333333333334
0.21766429468462314,0.18852132323161214,0.10853293409597953,0.23481781385811934,0.20550458711780822,0.5584158416350752,0.538461538470743,0.4773175531445375,0.37127845890317474,0.5136436596853932,0.17140780868722671,0.002963841138114997,0.10666666666666667
0.20678107996299142,0.18094858510091294,0.11414670656977141,0.22672064774574247,0.1963302752462318,0.5821782176772672,0.45982905985401423,0.4802761328239953,0.34500875653844143,0.5216693418651684,0.16417361334574243,0.0023710729104919974,0.12000000000000001
0.21389702803330776,0.18852132323161214,0.1235029940697539,0.22267206483125446,0.18899082572328252,0.6009900987684248,0.44102564106736797,0.4792899398276207,0.4203152364872209,0.5280898876179775,0.15787374402386622,0.0023710729104919974,0.13333333333333333
0.22394307240751452,0.20167397370585222,0.11976047904356332,0.22672064774574247,0.17247706420031644,0.5742574258942262,0.42564102563120754,0.4792899398276207,0.5026269702364733,0.537720706224719,0.14808973175924628,0.001778304682868998,0.14666666666666667
0.21473419841003372,0.189318453574375,0.10666167664837825,0.21457489900227839,0.1504587156314687,0.5287128713051075,0.5008547008974505,0.4812623265107048,0.5481611207976911,0.524879614741573,0.13372151267896526,0.0011855364552459987,0.16
0.21975722058248662,0.18971701873180663,0.09543413174009086,0.21052631580438957,0.13577981645712986,0.5000000000346536,0.5760683760440353,0.48717948586962123,0.5481611207976911,0.5072231139325842,0.12662755727526548,0.0005927682276229994,0.17333333333333334
0.21347844285959525,0.18134715025834458,0.08046407185800811,0.21052631580438957,0.1449541284571467,0.4603960396640036,0.6615384614813938,0.49605522559833126,0.5218914185555497,0.49117174957303367,0.12225279982661243,0.0,0.18666666666666668
0.20929259103456738,0.1773614986003294,0.07859281437111042,0.21457489900227839,0.1651376146773672,0.458415841614283,0.6769230769175543,0.5039447723306649,0.4658493870484387,0.48956661312359545,0.122159913561202,0.0,0.2
0.20719966513670393,0.17815862894309226,0.07297904192351612,0.22267206483125446,0.19449541289760458,0.4306930693340359,0.6735042734474103,0.49802761228141357,0.5218914185555497,0.5008025681797752,0.12662755727526548,0.0,0.21333333333333335
0.18543323566413947,0.16181745715359974,0.07297904192351612,0.2186234819167664,0.21100917429213023,0.4158415842037056,0.6307692307287311,0.4940828389152463,0.4465849387293623,0.5168539325617977,0.13241199943904025,0.0,0.22666666666666668
0.1724570950153433,0.14547628536410734,0.08420658683180351,0.2064777328899015,0.21467889911782506,0.4475247525140869,0.6239316239081013,0.48619329287324575,0.3082311733504069,0.5296950240449437,0.14394445771765874,0.0,0.24000000000000002
0.18459606528741349,0.15783180549558457,0.09917664671388626,0.2186234819167664,0.22018348629214712,0.4970297029947261,0.5811965811894222,0.47140039309528614,0.2626970227891891,0.5698234349662921,0.16074775208128816,0.0,0.25333333333333335
0.16701548763987695,0.189318453574375,0.09917664671388626,0.2024291499754135,0.20917431194350306,0.5178217822049115,0.5555555555821463,0.45463510732457735,0.2924693520541588,0.6147672551910112,0.16744284317350228,0.0,0.26666666666666666
0.13143574717109133,0.16859306496943566,0.09730538922698859,0.16599190289481883,0.18715596324621492,0.5267326733246939,0.43418803412708007,0.45463510732457735,0.39404553412248766,0.6163723916179775,0.16887438326300086,0.0,0.28
0.10422771035236147,0.14986050220745373,0.0916916167662955,0.14170040484108903,0.16880733950306204,0.5227722772945594,0.3487179486897217,0.45562130101128595,0.4500875656295988,0.5987158908089887,0.17135681234621408,0.0,0.29333333333333333
0.08999581415312685,0.13630928657578195,0.08607784431870119,0.12550607289973614,0.16697247702599444,0.5386138614150967,0.33504273504846227,0.4644970400496602,0.39404553412248766,0.5810593900224719,0.17550572892894933,0.0,0.3066666666666667
0.08329845122722201,0.1295336787599461,0.08046407185800811,0.11336032387287123,0.17614678902601125,0.5376237624248899,0.3162393162618161,0.4763313601481629,0.39404553412248766,0.5666131620898875,0.18129199229955245,0.0,0.32
0.07492674760646723,0.12554802710193086,0.07859281437111042,0.10931174095838322,0.20917431194350306,0.542574257445231,0.2820512820390094,0.48224851950708025,0.4203152364872209,0.5601926163370786,0.18615303632214386,0.0,0.33333333333333337
0.06822938468056239,0.12754085294488826,0.07672155688421271,0.10121457512940712,0.22018348629214712,0.5217821782350457,0.2461538461409599,0.4930966459188717,0.3905429072222512,0.550561797730337,0.18893597957596542,0.0,0.3466666666666667
0.0728338216793028,0.12076524512905236,0.07297904192351612,0.10526315804389516,0.24220183486099484,0.5316831683450349,0.2717948717482357,0.5138067050557478,0.4360770577834689,0.5280898876179775,0.2029381177250532,0.0,0.36000000000000004
0.08874005860268838,0.15942606615321075,0.07859281437111042,0.11336032387287123,0.2697247706041646,0.5504950495748065,0.29401709400502596,0.5128205113690392,0.36077057795728146,0.5457463884044943,0.2261997344365541,0.0,0.37333333333333335
0.10506488069978648,0.18612993225912267,0.08982035927939777,0.12145748998524808,0.27706422012711385,0.570297029725478,0.3179487179370589,0.5069033520101227,0.40630472851849914,0.5778491171460673,0.24911530451190117,0.0,0.3866666666666667
0.12808706572278938,0.2156237544949557,0.09917664671388626,0.12955465609762495,0.2844036697785035,0.5762376240132537,0.36410256412588216,0.4911242592357885,0.50788091070942,0.6179775280674157,0.2699964849497048,0.0,0.4
0.17287568018905577,0.25787166201969763,0.10104790418768517,0.15789473706584276,0.27889908260418145,0.6158415843145968,0.4188034188105778,0.4773175531445375,0.50788091070942,0.6404494381797752,0.29038773614493163,0.0,0.4133333333333334
0.18501465049042695,0.2630530092895056,0.0879491017925001,0.1700404858093068,0.24954128438394407,0.5831683170833154,0.49572649575206373,0.4763313601481629,0.5376532399743897,0.6565008025393257,0.30374695615589575,0.0,0.4266666666666667
0.1724570950153433,0.2403347947021111,0.07485029939731502,0.17408906900719567,0.24954128438394407,0.5554455445951476,0.5914529914801957,0.4792899398276207,0.6497373029886119,0.6452648474831459,0.3090724312505577,0.0,0.44
0.17120133946490484,0.20167397370585222,0.07485029939731502,0.19028340094854862,0.25688073390689337,0.5178217822049115,0.6051282051214552,0.47041420009891155,0.5341506129515613,0.6356340288539325,0.3184284384920381,0.0,0.45333333333333337
0.17538719128993271,0.17297728178488253,0.07110778443661843,0.21052631580438957,0.2715596330812322,0.45544554457435554,0.7111111111403609,0.45759368700403513,0.5341506129515613,0.6292134831235954,0.3251745259252648,0.0,0.4666666666666667
0.16952699874075386,0.1606217616534053,0.06549401197592535,0.21457489900227839,0.2935779816500799,0.4346534653641703,0.8034188033983489,0.4506903339584092,0.4588441331253738,0.6195826644943819,0.3338548316483292,0.0,0.48000000000000004
0.16282963584415,0.13949780789103428,0.05426646706763796,0.2186234819167664,0.2697247706041646,0.40396039604399575,0.8478632479119294,0.45857988069074374,0.4133099824415641,0.600321027258427,0.3371131335976643,0.0,0.49333333333333335
0.11971536207273362,0.10362694299679702,0.05052395209384258,0.19028340094854862,0.27706422012711385,0.35445544556335656,0.9162393162378845,0.4664694267327443,0.4133099824415641,0.5778491171460673,0.3457551920649693,0.0,0.5066666666666667
0.1121808287994038,0.10920685531243839,0.05988023952833106,0.17813765192168374,0.29724770647577475,0.3504950495332223,0.8683760683738183,0.46942800710253785,0.4133099824415641,0.5553772070337079,0.36096120823080935,0.0,0.52
0.12473838427448747,0.12873654841718318,0.07297904192351612,0.1700404858093068,0.3119266055216733,0.40000000001386143,0.7897435897570897,0.46745562041945377,0.4133099824415641,0.5537720705842696,0.3849604505526728,0.0,0.5333333333333333
0.1515278359195048,0.15703467518072128,0.08420658683180351,0.1700404858093068,0.34128440361347023,0.44851485150429377,0.7264957264568632,0.4615384603702033,0.48336252191739687,0.5698234349662921,0.40027028060736625,0.0,0.5466666666666667
0.16575973211873943,0.1801514547581501,0.09356287425319318,0.16194331998033076,0.344954128439165,0.542574257445231,0.6529914529855212,0.4595660736871183,0.44308231170653384,0.5842696628988764,0.4133034882772161,0.0,0.56
0.19422352448790775,0.19968114786289487,0.09543413174009086,0.16194331998033076,0.344954128439165,0.5504950495748065,0.5726495726935495,0.45266272064149327,0.5183887916553133,0.6067415730112359,0.4178585543812231,0.0,0.5733333333333334
0.17538719128993271,0.20565962536386745,0.09730538922698859,0.13765182192660103,0.33211009174189376,0.5623762376652094,0.5726495726935495,0.4457593675958673,0.563922942216531,0.6179775280674157,0.4285714285350025,0.0,0.5866666666666667
0.17329426539206924,0.23395775209950598,0.09543413174009086,0.12550607289973614,0.3229357798703173,0.5821782176772672,0.4495726495632405,0.4457593675958673,0.6392294220427185,0.6292134831235954,0.4344851828856279,0.0,0.6000000000000001
0.163666806191575,0.2403347947021111,0.09543413174009086,0.11336032387287123,0.32844036691619893,0.6019801981744732,0.42905982910135143,0.44082840123332634,0.6392294220427185,0.6340288924269661,0.4418523328276196,0.0,0.6133333333333334
0.1603181247432731,0.25906735743619347,0.10104790418768517,0.11336032387287123,0.379816513705284,0.553465346614734,0.4102564101950471,0.4309664685082417,0.5271453590284965,0.6597110754157303,0.44751656922115823,0.0,0.6266666666666667
0.13352867309825575,0.2662415304931597,0.09543413174009086,0.09311740901703028,0.3724770641823348,0.5475247525348791,0.35897435898049523,0.4358974348707845,0.4570928196752555,0.6709470304719101,0.4518967906727691,0.0,0.64
0.10673922142393744,0.25508170586187695,0.08607784431870119,0.07287449416118932,0.39082568805392814,0.5247524752749733,0.33333333337321935,0.4477317542789523,0.4570928196752555,0.664526484719101,0.4556268087764702,0.0,0.6533333333333333
0.07492674760646723,0.23953766433144869,0.08607784431870119,0.06882591096330051,0.4275229357971147,0.5158415842244978,0.29572649568026876,0.45759368700403513,0.3817863397264761,0.651685393235955,0.46426158203398904,0.0,0.6666666666666667
0.08287986605350953,0.24432044627642763,0.09356287425319318,0.0809716599901654,0.5027522936321152,0.5108910891348497,0.21025641024291034,0.4615384603702033,0.30647985990028864,0.658105938966292,0.47082189706388555,0.0,0.68
0.08246128087979704,0.2223993623107916,0.09356287425319318,0.09311740901703028,0.5431192660725561,0.5138613861747771,0.2376068376450873,0.45857988069074374,0.2311733800741011,0.6741573033483146,0.47704891454288145,0.0,0.6933333333333334
0.08162411050307108,0.22120366681059705,0.0916916167662955,0.09716599193151831,0.570642201815726,0.5207920792448388,0.19999999995213666,0.45562130101128595,0.2311733800741011,0.6998394862921348,0.48119783125310756,0.0,0.7066666666666667
0.07241523650559029,0.23993622965627764,0.08046407185800811,0.09311740901703028,0.5321100917239121,0.5623762376652094,0.15555555555821463,0.45562130101128595,0.20490367770936785,0.7078651685393258,0.4866198350268368,0.0,0.7200000000000001
