,date,city,PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,MORB%,Case,log(Case+1),log(MORB%+1),elapsed
428,2020-02-29,苏州,31.666666666666668,38.333333333333336,3.6666666666666665,0.5333333333333337,21.666666666666668,75.33333333333333,78.66666666666667,1022.6666666666666,2.966666666666667,9.666666666666666,3.9769333333333328,-2.1684043449710093e-19,0.0,0.0,0.0,36
429,2020-03-01,苏州,32.666666666666664,31.666666666666668,3.6666666666666665,0.6333333333333336,22.0,65.0,82.66666666666667,1019.0,2.966666666666667,10.0,3.641466666666666,-2.1684043449710093e-19,0.0,0.0,0.0,37
430,2020-03-02,苏州,31.0,31.0,3.6666666666666665,0.6666666666666669,18.666666666666668,68.0,89.0,1019.6666666666666,2.966666666666667,9.0,3.8387666666666656,-2.1684043449710093e-19,0.0,0.0,0.0,38
431,2020-03-03,苏州,30.33333333333333,35.666666666666664,4.0,0.6333333333333334,21.33333333333333,72.66666666666667,80.66666666666667,1022.3333333333334,2.966666666666667,8.5,4.275600000000001,-2.1684043449710093e-19,0.0,0.0,0.0,39
432,2020-03-04,苏州,30.33333333333333,40.66666666666666,4.333333333333333,0.5666666666666668,23.33333333333333,83.33333333333333,78.33333333333333,1024.6666666666667,2.466666666666667,8.666666666666666,4.856966666666668,-2.1684043449710093e-19,0.0,0.0,0.0,40
433,2020-03-05,苏州,29.33333333333333,41.0,4.333333333333333,0.4666666666666668,24.33333333333333,90.66666666666669,69.33333333333333,1026.0,1.9000000000000004,8.5,4.945166666666668,-2.1684043449710093e-19,0.0,0.0,0.0,41
434,2020-03-06,苏州,28.666666666666668,39.0,4.0,0.4333333333333335,21.33333333333333,104.0,67.33333333333333,1025.3333333333333,1.9000000000000004,8.333333333333334,5.047700000000002,-2.1684043449710093e-19,0.0,0.0,0.0,42
435,2020-03-07,苏州,42.333333333333336,47.0,4.333333333333333,0.5333333333333335,27.666666666666668,104.0,70.0,1022.0,2.4000000000000004,9.0,4.876933333333335,-2.1684043449710093e-19,0.0,0.0,0.0,43
436,2020-03-08,苏州,43.66666666666666,46.333333333333336,4.0,0.5000000000000001,27.33333333333333,102.33333333333331,77.33333333333333,1017.6666666666666,2.4000000000000004,10.833333333333334,4.513933333333335,-2.1684043449710093e-19,0.0,0.0,0.0,44
437,2020-03-09,苏州,38.66666666666666,38.333333333333336,3.6666666666666665,0.5333333333333335,28.0,90.0,83.66666666666667,1013.3333333333334,2.966666666666667,13.0,4.593300000000002,-2.1684043449710093e-19,0.0,0.0,0.0,45
438,2020-03-10,苏州,25.666666666666668,26.33333333333333,3.333333333333333,0.4666666666666668,24.0,89.66666666666667,86.66666666666667,1013.0,2.966666666666667,12.833333333333334,4.975266666666668,-2.1684043449710093e-19,0.0,0.0,0.0,46
