,date,city,PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,MORB%,Case,log(Case+1),log(MORB%+1),elapsed
2578,2020-01-26,岳阳,49.0,54.66666666666666,5.0,0.9333333333333336,13.333333333333334,56.0,100.0,1021.0,3.5333333333333328,4.833333333333333,4.079533333333333,0.005198136,3.0,1.3862943611198906,0.0051846723282388,2
2579,2020-01-27,岳阳,54.0,58.333333333333336,5.0,1.0,13.0,60.0,93.66666666666669,1021.3333333333334,3.5333333333333328,3.8333333333333335,3.518866666666666,0.006930848,4.0,1.6094379124341005,0.0069069400775498,3
2580,2020-01-28,岳阳,52.333333333333336,58.0,5.666666666666667,0.9333333333333332,14.333333333333334,67.66666666666667,89.66666666666667,1020.0,2.9666666666666663,3.333333333333333,3.335799999999999,0.0207925429999999,12.0,2.5649493574615367,0.0205793285268474,4
2581,2020-01-29,岳阳,53.0,59.333333333333336,6.0,0.9666666666666665,16.0,73.0,79.66666666666667,1020.0,1.9,3.8333333333333335,2.9678666666666658,0.034654238,20.0,3.044522437723423,0.0340673013384469,5
2582,2020-01-30,岳阳,52.66666666666666,59.66666666666666,7.0,0.8999999999999998,18.666666666666668,81.66666666666667,76.33333333333333,1020.0,1.9,5.166666666666667,2.7447333333333326,0.038119662,22.0,3.1354942159291497,0.0374110594095291,6
2583,2020-01-31,岳阳,53.0,59.66666666666666,7.0,0.833333333333333,19.33333333333333,87.33333333333333,65.33333333333333,1020.0,1.3999999999999997,6.666666666666667,2.4574,0.034654238,20.0,3.044522437723423,0.0340673013384469,7
2584,2020-02-01,岳阳,53.66666666666666,60.66666666666666,7.333333333333333,0.7999999999999997,21.0,81.33333333333333,62.66666666666666,1019.0,1.9,8.333333333333334,2.2392333333333325,0.032921526,19.0,2.995732273553991,0.0323912201656994,8
2585,2020-02-02,岳阳,66.0,72.33333333333333,7.0,0.8999999999999998,21.0,68.33333333333333,65.0,1018.0,1.3999999999999997,9.166666666666666,2.078533333333332,0.041585085,24.0,3.218875824868201,0.040743673053209,9
2586,2020-02-03,岳阳,68.0,73.0,7.333333333333333,0.933333333333333,20.33333333333333,65.66666666666667,79.66666666666667,1018.6666666666666,1.3999999999999997,8.666666666666666,2.019466666666666,0.057179492,33.0,3.5263605246161616,0.0556045051489487,10
2587,2020-02-04,岳阳,69.66666666666667,75.0,7.0,0.9666666666666662,19.33333333333333,74.66666666666667,89.0,1019.0,0.8999999999999999,8.166666666666666,1.9915333333333325,0.065843051,38.0,3.6635616461296463,0.063766083196684,11
2588,2020-02-05,岳阳,58.66666666666666,64.66666666666667,7.0,0.8999999999999995,19.0,88.66666666666667,87.33333333333333,1019.3333333333334,0.8999999999999999,8.5,2.026466666666666,0.062377627,36.0,3.610917912644224,0.0605094405950973,12
2589,2020-02-06,岳阳,54.0,61.0,6.0,0.8999999999999995,17.666666666666668,77.66666666666667,79.0,1017.0,1.3999999999999997,9.833333333333334,1.9533999999999996,0.039852372,23.0,3.1780538303479458,0.0390787530774264,13
2590,2020-02-07,岳阳,43.333333333333336,49.0,5.666666666666667,0.8666666666666661,15.0,64.66666666666667,81.0,1018.3333333333334,2.4666666666666663,8.833333333333334,1.9951999999999996,0.041585084,24.0,3.218875824868201,0.0407436720931339,14
2591,2020-02-08,岳阳,34.333333333333336,38.66666666666666,5.0,0.8666666666666661,12.666666666666666,51.333333333333336,83.0,1021.0,2.9666666666666663,7.0,2.135133333333332,0.03811966,22.0,3.1354942159291497,0.037411057482969,15
2592,2020-02-09,岳阳,31.666666666666668,36.0,5.333333333333333,0.8999999999999995,14.0,60.66666666666666,86.33333333333333,1025.6666666666667,2.4666666666666663,5.0,2.362833333333332,0.03811966,22.0,3.1354942159291497,0.037411057482969,16
2593,2020-02-10,岳阳,33.0,37.333333333333336,5.333333333333333,0.9666666666666662,14.666666666666666,60.333333333333336,77.66666666666667,1025.0,1.9,6.333333333333333,2.4752666666666654,0.029456101,17.0,2.8903717578961645,0.0290306054886433,17
2594,2020-02-11,岳阳,29.666666666666668,34.333333333333336,5.666666666666667,0.9999999999999996,14.333333333333334,61.333333333333336,81.66666666666667,1021.3333333333334,1.9,7.666666666666667,2.4217999999999984,0.039852373,23.0,3.1780538303479458,0.0390787540391014,18
2595,2020-02-12,岳阳,25.33333333333333,29.666666666666668,5.333333333333333,0.9999999999999996,13.666666666666666,49.0,87.0,1016.3333333333334,1.9,9.166666666666666,2.3905999999999987,0.053714068,31.0,3.4657359027997265,0.0523211305829061,19
