,date,city,PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,MORB%,Case,log(Case+1),log(MORB%+1),elapsed
0,2020-01-22,东莞,36.0,36.0,7.0,0.7,19.0,123.0,86.0,1015.0,2.4,19.0,1.4579,0.0,0.0,0.0,0.0,0
1,2020-01-23,东莞,33.5,31.5,6.5,0.6,20.0,111.5,90.0,1013.0,1.65,20.25,1.36515,0.0,0.0,0.0,0.0,0
2,2020-01-24,东莞,30.0,28.666666666666668,6.333333333333333,0.5666666666666667,17.333333333333332,103.0,91.66666666666669,1012.0,1.9,21.33333333333333,1.2428666666666666,0.0,0.0,0.0,0.0,0
3,2020-01-25,东莞,31.0,30.33333333333333,7.0,0.5666666666666667,14.666666666666666,82.33333333333333,95.33333333333331,1011.0,1.9,22.33333333333333,1.0379666666666665,0.0,0.0,0.0,0.0,0
4,2020-01-26,东莞,22.33333333333333,24.0,7.0,0.7000000000000001,10.666666666666666,62.0,97.33333333333331,1010.3333333333334,2.4,20.83333333333333,0.8788,0.001181405,1.0,0.6931471805599453,0.0011807076902625,1
5,2020-01-27,东莞,16.666666666666668,19.0,7.0,0.7666666666666666,9.0,52.333333333333336,90.66666666666669,1010.6666666666666,3.8333333333333326,16.833333333333332,0.7895,0.001181405,1.0,0.6931471805599453,0.0011807076902625,2
6,2020-01-28,东莞,8.0,9.333333333333334,6.333333333333333,0.7333333333333334,7.666666666666667,53.66666666666666,80.66666666666667,1011.0,4.4,13.333333333333334,0.7608666666666667,0.007088428,6.0,1.9459101490553128,0.0070634231879146,3
7,2020-01-29,东莞,15.333333333333334,15.0,6.666666666666667,0.6333333333333334,7.0,66.66666666666667,66.66666666666667,1012.6666666666666,4.4,11.166666666666666,0.7526666666666667,0.005907023,5.0,1.791759469228055,0.0058896449411195,4
8,2020-01-30,东莞,23.33333333333333,21.666666666666668,7.666666666666667,0.5666666666666668,7.333333333333333,79.0,61.0,1014.0,2.9666666666666663,11.333333333333334,0.7723,0.010632642,9.0,2.302585092994046,0.0105765129780353,5
9,2020-01-31,东莞,30.0,28.666666666666668,8.333333333333334,0.5333333333333333,8.666666666666666,91.0,53.0,1014.6666666666666,2.4,11.666666666666666,0.7873666666666667,0.010632642,9.0,2.302585092994046,0.0105765129780353,6
10,2020-02-01,东莞,34.666666666666664,33.0,8.666666666666666,0.5333333333333333,10.666666666666666,102.33333333333331,51.66666666666666,1015.3333333333334,1.9,12.5,0.7996333333333334,0.016539665,14.0,2.70805020110221,0.0164043744759673,7
11,2020-02-02,东莞,38.333333333333336,38.0,8.333333333333334,0.5666666666666668,12.666666666666666,103.0,51.333333333333336,1015.3333333333334,1.9,13.833333333333334,0.7992333333333335,0.018902474,16.0,2.833213344056216,0.0187260421038993,8
12,2020-02-03,东莞,43.333333333333336,42.66666666666666,8.333333333333334,0.6000000000000001,13.666666666666666,94.66666666666669,60.333333333333336,1015.3333333333334,1.3999999999999997,15.5,0.8187000000000001,0.01772107,15.0,2.772588722239781,0.0175658825486475,9
13,2020-02-04,东莞,34.0,33.666666666666664,8.333333333333334,0.6000000000000001,12.666666666666666,74.0,75.66666666666667,1014.6666666666666,2.4666666666666663,16.5,0.8190333333333334,0.018902475,16.0,2.833213344056216,0.0187260430853476,10
14,2020-02-05,东莞,26.666666666666668,24.33333333333333,8.666666666666666,0.6000000000000001,11.333333333333334,56.66666666666666,88.0,1014.3333333333334,2.4666666666666663,16.0,0.8304333333333332,0.02008388,17.0,2.8903717578961645,0.0198848592091609,11
15,2020-02-06,东莞,18.0,16.333333333333332,8.0,0.5666666666666668,10.0,59.0,93.66666666666669,1014.0,3.5333333333333328,15.333333333333334,0.8201999999999999,0.018902475,16.0,2.833213344056216,0.0187260430853476,12
16,2020-02-07,东莞,22.0,21.0,8.666666666666666,0.5666666666666668,10.666666666666666,55.66666666666666,87.0,1013.6666666666666,2.4666666666666663,15.5,0.8338666666666666,0.018902475,16.0,2.833213344056216,0.0187260430853476,13
17,2020-02-08,东莞,19.666666666666668,19.666666666666668,8.333333333333334,0.5666666666666668,9.666666666666666,60.0,81.66666666666667,1014.3333333333334,2.4666666666666663,16.0,0.8478,0.014176856,12.0,2.5649493574615367,0.0140773041617863,14
18,2020-02-09,东莞,17.333333333333332,17.333333333333332,9.0,0.6000000000000001,8.333333333333334,52.333333333333336,79.66666666666667,1016.3333333333334,1.9,15.833333333333334,0.8854333333333334,0.012995451,11.0,2.4849066497880004,0.0129117346345484,15
19,2020-02-10,东莞,18.0,18.33333333333333,9.0,0.6000000000000001,8.333333333333334,58.0,75.66666666666667,1018.3333333333334,2.9666666666666663,15.666666666666666,1.0538333333333334,0.008269832,7.0,2.079441541679836,0.0082358243026647,16
20,2020-02-11,东莞,32.0,30.33333333333333,9.0,0.6666666666666669,13.333333333333334,60.0,75.66666666666667,1018.3333333333334,2.4666666666666663,15.666666666666666,1.2043666666666666,0.007088427,6.0,1.9459101490553128,0.007063422194953,17
21,2020-02-12,东莞,46.0,42.333333333333336,8.666666666666666,0.7333333333333335,20.0,64.0,81.33333333333333,1016.0,1.966666666666666,16.5,1.3548999999999998,0.010632641,9.0,2.302585092994046,0.010576511988556,18
22,2020-02-13,东莞,46.0,42.66666666666666,8.0,0.7333333333333335,24.0,64.66666666666667,91.33333333333331,1013.0,1.3999999999999997,17.833333333333332,1.3649666666666664,0.011814046,10.0,2.3978952727983707,0.0117448049694981,19
23,2020-02-14,东莞,34.666666666666664,33.0,7.666666666666667,0.6333333333333335,23.33333333333333,56.0,95.0,1010.3333333333334,1.9,19.0,1.4002666666666663,0.012995451,11.0,2.4849066497880004,0.0129117346345484,20
24,2020-02-15,东莞,20.0,20.666666666666668,7.333333333333333,0.5333333333333334,19.33333333333333,51.0,94.33333333333331,1008.6666666666666,2.4,20.33333333333333,1.3460999999999996,0.016539666,14.0,2.70805020110221,0.0164043754596966,21
25,2020-02-16,东莞,11.0,12.333333333333334,7.0,0.5666666666666668,14.0,47.66666666666666,93.66666666666669,1008.6666666666666,2.4,19.166666666666668,1.2581666666666662,0.02244669,19.0,2.995732273553991,0.0221984706563279,22
26,2020-02-17,东莞,7.666666666666667,12.0,7.666666666666667,0.5666666666666668,10.0,62.333333333333336,84.33333333333333,1012.6666666666666,2.9666666666666663,16.333333333333332,1.3446333333333331,0.018902476,16.0,2.833213344056216,0.0187260440667959,23
27,2020-02-18,东莞,8.333333333333334,14.0,8.333333333333334,0.5666666666666668,10.0,74.66666666666667,68.0,1017.3333333333334,2.9666666666666663,12.833333333333334,1.5098999999999998,0.011814047,10.0,2.3978952727983707,0.0117448059578221,24
28,2020-02-19,东莞,20.666666666666668,27.0,9.0,0.5333333333333334,17.333333333333332,100.0,55.66666666666666,1020.3333333333334,2.9666666666666663,11.666666666666666,1.7335666666666665,0.002362809,2.0,1.0986122886681098,0.0023600219561197,25
29,2020-02-20,东莞,27.0,33.333333333333336,9.0,0.5666666666666668,24.666666666666668,112.66666666666669,57.0,1019.3333333333334,1.9,13.166666666666666,1.7986333333333329,0.003544214,3.0,1.3862943611198906,0.003537948074384,26
30,2020-02-21,东莞,33.333333333333336,39.66666666666666,9.0,0.6000000000000001,29.33333333333333,135.66666666666666,66.66666666666667,1018.3333333333334,1.9,15.833333333333334,1.876766666666666,0.00236281,2.0,1.0986122886681098,0.0023600229537623,27
31,2020-02-22,东莞,37.333333333333336,43.333333333333336,9.0,0.6333333333333333,29.666666666666668,135.0,71.33333333333333,1018.6666666666666,1.3999999999999997,18.166666666666668,1.886466666666666,0.00236281,2.0,1.0986122886681098,0.0023600229537623,28
32,2020-02-23,东莞,38.0,44.66666666666666,9.0,0.6,26.0,139.66666666666666,75.0,1019.3333333333334,1.9,20.0,1.8064666666666664,0.00236281,2.0,1.0986122886681098,0.0023600229537623,29
33,2020-02-24,东莞,35.333333333333336,46.66666666666666,9.0,0.5666666666666665,23.666666666666668,128.0,74.33333333333333,1018.3333333333334,1.9,20.83333333333333,1.9186,0.003544214,3.0,1.3862943611198906,0.003537948074384,30
34,2020-02-25,东莞,27.666666666666668,40.66666666666666,8.666666666666666,0.4999999999999999,21.33333333333333,127.0,79.0,1016.0,1.9,21.5,2.091233333333333,0.004725619,4.0,1.6094379124341005,0.0047144883150099,31
35,2020-02-26,东莞,26.0,38.66666666666666,8.666666666666666,0.4999999999999999,25.33333333333333,122.0,83.0,1013.3333333333334,1.3999999999999997,21.83333333333333,2.3523666666666654,0.003544214,3.0,1.3862943611198906,0.003537948074384,32
36,2020-02-27,东莞,23.33333333333333,32.0,8.0,0.4666666666666666,28.0,109.66666666666669,84.66666666666667,1011.6666666666666,1.3999999999999997,22.5,2.411966666666666,0.001181405,1.0,0.6931471805599453,0.0011807076902625,33
37,2020-02-28,东莞,26.666666666666668,35.0,7.666666666666667,0.5,29.0,114.33333333333331,83.66666666666667,1011.6666666666666,1.9,22.5,2.487,0.001181405,1.0,0.6931471805599453,0.0011807076902625,34
38,2020-02-29,东莞,29.33333333333333,37.333333333333336,7.666666666666667,0.5,30.666666666666668,108.66666666666669,82.66666666666667,1011.3333333333334,1.6333333333333329,22.166666666666668,2.5045,0.00236281,2.0,1.0986122886681098,0.0023600229537623,35
39,2020-03-01,东莞,30.666666666666668,37.333333333333336,8.0,0.5333333333333333,29.0,107.0,84.0,1010.0,1.6333333333333329,22.0,2.4222999999999995,0.00236281,2.0,1.0986122886681098,0.0023600229537623,36
40,2020-03-02,东莞,25.0,32.0,9.0,0.5333333333333333,27.0,85.66666666666667,80.66666666666667,1008.6666666666666,1.6333333333333329,22.166666666666668,2.5328333333333326,0.001181405,1.0,0.6931471805599453,0.0011807076902625,37
41,2020-03-03,东莞,21.33333333333333,30.33333333333333,8.666666666666666,0.5666666666666668,22.33333333333333,84.33333333333333,77.0,1009.3333333333334,2.9666666666666663,21.33333333333333,2.6797666666666657,4.336808689942019e-19,0.0,0.0,0.0,38
42,2020-03-04,东莞,17.666666666666668,26.666666666666668,8.333333333333334,0.6333333333333334,20.666666666666668,75.0,74.0,1011.0,2.4666666666666663,21.0,2.895966666666666,4.336808689942019e-19,0.0,0.0,0.0,39
43,2020-03-05,东莞,15.666666666666666,22.33333333333333,7.666666666666667,0.6666666666666669,20.0,73.33333333333333,81.0,1012.0,2.4666666666666663,19.0,2.9175666666666658,4.336808689942019e-19,0.0,0.0,0.0,40
