,,PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,MORB%,Case,log(Case+1),log(MORB%+1)
2020-02-07,上海,30.428571428571427,27.285714285714285,5.428571428571429,0.6142857142857144,29.285714285714285,89.28571428571429,72.57142857142857,1028.0,0.21428571428571436,7.5,1.6524,0.05848097700000001,142.0,4.962844630259907,0.056834839773284095
2020-02-08,上海,32.0,28.857142857142858,5.142857142857143,0.6,25.857142857142858,89.0,76.28571428571429,1028.4285714285713,0.21428571428571436,7.642857142857143,1.6430857142857145,0.04818503000000001,117.0,4.770684624465665,0.04706012565830144
2020-02-09,上海,38.0,34.714285714285715,5.142857142857143,0.642857142857143,25.857142857142858,88.42857142857143,77.71428571428571,1029.142857142857,0.3285714285714286,7.5,1.646457142857143,0.04571400300000001,111.0,4.718498871295094,0.044699908562679136
2020-02-10,上海,36.285714285714285,34.42857142857143,5.428571428571429,0.6285714285714288,25.0,88.57142857142857,78.28571428571429,1029.2857142857142,0.3285714285714286,7.214285714285714,1.7506571428571431,0.03953643500000001,96.0,4.574710978503383,0.0387748782067265
2020-02-11,上海,37.285714285714285,34.42857142857143,5.428571428571429,0.6285714285714288,24.285714285714285,88.28571428571429,75.42857142857143,1028.857142857143,0.3285714285714286,7.857142857142857,1.8243714285714288,0.03459438000000001,84.0,4.442651256490317,0.03400944652148972
2020-02-12,上海,40.42857142857143,35.142857142857146,5.571428571428571,0.6714285714285717,26.285714285714285,84.71428571428571,78.85714285714286,1027.7142857142858,0.3285714285714286,8.142857142857142,1.9164857142857146,0.02800497400000001,68.0,4.23410650459726,0.027620005542668444
2020-02-13,上海,45.57142857142857,36.714285714285715,5.714285714285714,0.7142857142857145,28.285714285714285,83.28571428571429,82.42857142857143,1025.857142857143,0.21428571428571436,8.785714285714286,2.0298857142857143,0.023886595000000007,58.0,4.07753744390572,0.023605773414093957
2020-02-14,上海,44.714285714285715,34.714285714285715,5.571428571428571,0.7142857142857145,30.285714285714285,81.14285714285714,82.85714285714286,1024.0,0.21428571428571436,9.857142857142858,2.1455285714285717,0.016885352000000006,41.0,3.7376696182833684,0.016744379148320863
2020-02-15,上海,40.714285714285715,30.428571428571427,5.428571428571429,0.7142857142857145,30.714285714285715,76.71428571428571,85.57142857142857,1022.1428571428571,0.21428571428571436,11.0,2.159957142857143,0.016473514000000005,40.0,3.713572066704308,0.01633929767203258
2020-02-16,上海,33.142857142857146,26.285714285714285,5.428571428571429,0.6714285714285716,28.428571428571427,74.14285714285714,87.71428571428571,1021.1428571428571,0.21428571428571436,11.071428571428571,2.161,0.014414325000000004,35.0,3.58351893845611,0.014311426249379824
2020-02-17,上海,28.714285714285715,24.142857142857142,5.285714285714286,0.642857142857143,26.285714285714285,71.28571428571429,83.42857142857143,1021.4285714285714,0.21428571428571436,10.357142857142858,2.193357142857143,0.013590649000000003,33.0,3.5263605246161616,0.013499124449482171
2020-02-18,上海,27.571428571428573,24.428571428571427,5.714285714285714,0.6571428571428573,26.714285714285715,70.57142857142857,81.28571428571429,1022.4285714285714,0.3285714285714286,9.214285714285714,2.2684,0.012355136000000003,30.0,3.4339872044851463,0.012279434206717956
2020-02-19,上海,22.428571428571427,22.142857142857142,5.571428571428571,0.5714285714285714,23.857142857142858,76.57142857142857,76.57142857142857,1024.0,0.3285714285714286,8.714285714285714,2.3364857142857143,0.009060433000000003,22.0,3.1354942159291497,0.009019633532310865
2020-02-20,上海,17.142857142857142,20.714285714285715,5.571428571428571,0.5,25.142857142857142,79.57142857142857,73.71428571428571,1025.2857142857142,0.3285714285714286,8.285714285714286,2.4153857142857147,0.007824920000000003,19.0,2.995732273553991,0.007794464087048769
2020-02-21,上海,18.714285714285715,23.714285714285715,5.857142857142857,0.4857142857142857,25.428571428571427,83.14285714285714,71.14285714285714,1027.5714285714287,0.3285714285714286,8.071428571428571,2.502457142857143,0.0065894060000000025,16.0,2.833213344056216,0.0065677907666903705
2020-02-22,上海,26.714285714285715,36.42857142857143,6.571428571428571,0.49999999999999994,26.714285714285715,92.71428571428571,68.14285714285714,1029.4285714285713,0.3285714285714286,7.714285714285714,2.5672285714285716,0.003706541000000003,9.0,2.302585092994046,0.0036996887038988377
2020-02-23,上海,27.0,38.857142857142854,6.428571428571429,0.47142857142857136,28.0,96.71428571428571,63.57142857142857,1030.5714285714287,0.21428571428571436,8.357142857142858,2.6268000000000002,0.0028828650000000027,7.0,2.0794415416798357,0.002878717513878813
2020-02-24,上海,30.0,44.857142857142854,6.571428571428571,0.48571428571428565,29.142857142857142,103.14285714285714,66.42857142857143,1030.0,0.3285714285714286,9.785714285714286,2.766000000000001,0.0012355140000000027,3.0,1.3862943611198906,0.0012347513806645074
2020-02-25,上海,34.142857142857146,49.0,6.428571428571429,0.5142857142857141,30.285714285714285,103.42857142857143,73.0,1027.7142857142858,0.21428571428571436,11.5,2.905628571428572,0.0012355140000000027,3.0,1.3862943611198906,0.0012347513806645074
2020-02-26,上海,36.285714285714285,51.285714285714285,6.285714285714286,0.557142857142857,29.714285714285715,100.71428571428571,74.85714285714286,1026.4285714285713,0.3285714285714286,12.928571428571429,3.0392142857142868,0.0012355140000000027,3.0,1.3862943611198906,0.0012347513806645074
2020-02-27,上海,38.142857142857146,54.42857142857143,6.285714285714286,0.5999999999999999,27.285714285714285,101.28571428571429,74.42857142857143,1026.5714285714287,0.4428571428571429,12.928571428571429,3.169042857142858,0.0012355140000000027,3.0,1.3862943611198906,0.0012347513806645074
2020-02-28,上海,39.142857142857146,56.0,6.142857142857143,0.6428571428571427,27.857142857142858,99.14285714285714,74.42857142857143,1025.2857142857142,0.5571428571428572,12.785714285714286,3.286685714285715,0.0012355140000000027,3.0,1.3862943611198906,0.0012347513806645074
2020-02-29,上海,33.0,44.57142857142857,5.571428571428571,0.6428571428571427,28.428571428571427,91.71428571428571,76.28571428571429,1023.4285714285714,0.5571428571428572,12.714285714285714,3.3466000000000014,0.0008236760000000026,2.0,1.0986122886681098,0.0008233369650806852
2020-03-01,上海,31.428571428571427,38.857142857142854,5.428571428571429,0.6714285714285712,28.285714285714285,87.71428571428571,81.14285714285714,1021.1428571428571,0.5571428571428572,12.5,3.4019000000000013,0.0008236760000000026,2.0,1.0986122886681098,0.0008233369650806852
2020-03-02,上海,29.428571428571427,33.0,5.0,0.6999999999999998,27.142857142857142,83.0,83.57142857142857,1021.1428571428571,0.4428571428571429,12.0,3.5027857142857153,0.0008236760000000026,2.0,1.0986122886681098,0.0008233369650806852
2020-03-03,上海,25.857142857142858,30.285714285714285,4.714285714285714,0.6714285714285712,26.285714285714285,82.42857142857143,80.57142857142857,1022.4285714285714,0.4428571428571429,10.785714285714286,3.6059857142857155,0.0008236760000000026,2.0,1.0986122886681098,0.0008233369650806852
2020-03-04,上海,26.0,30.142857142857142,4.857142857142857,0.6714285714285712,26.714285714285715,83.42857142857143,78.42857142857143,1022.8571428571429,0.3285714285714286,9.857142857142858,3.7098428571428586,0.0008236760000000026,2.0,1.0986122886681098,0.0008233369650806852
2020-03-05,上海,25.0,28.142857142857142,4.857142857142857,0.6571428571428569,26.571428571428573,84.14285714285714,76.42857142857143,1022.8571428571429,0.3285714285714286,9.714285714285714,3.80867142857143,0.0008236760000000026,2.0,1.0986122886681098,0.0008233369650806852
2020-03-06,上海,23.0,26.714285714285715,4.857142857142857,0.6142857142857141,24.428571428571427,89.57142857142857,73.85714285714286,1023.1428571428571,0.21428571428571436,9.5,3.91517142857143,0.0020591900000000024,5.0,1.791759469228055,0.002057072774287074
2020-03-07,上海,27.857142857142858,30.714285714285715,5.0,0.6142857142857141,24.428571428571427,95.71428571428571,74.0,1023.0,0.3285714285714286,9.571428571428571,3.989400000000001,0.0020591900000000024,5.0,1.791759469228055,0.002057072774287074
2020-03-08,上海,28.142857142857142,31.571428571428573,5.0,0.5857142857142856,24.428571428571427,99.57142857142857,73.14285714285714,1023.1428571428571,0.4428571428571429,9.928571428571429,4.052485714285715,0.0020591900000000024,5.0,1.791759469228055,0.002057072774287074
2020-03-09,上海,26.428571428571427,28.571428571428573,4.857142857142857,0.557142857142857,26.714285714285715,97.57142857142857,73.14285714285714,1021.2857142857143,0.5571428571428572,10.571428571428571,4.107028571428573,0.0020591900000000024,5.0,1.791759469228055,0.002057072774287074
2020-03-10,上海,27.571428571428573,28.142857142857142,4.857142857142857,0.5714285714285714,26.714285714285715,99.57142857142857,78.14285714285714,1019.2857142857143,0.6714285714285715,11.0,4.180457142857144,0.0024710280000000027,6.0,1.9459101490553132,0.002467980030357905
2020-03-11,上海,32.42857142857143,32.142857142857146,5.0,0.6,30.714285714285715,102.14285714285714,78.28571428571429,1019.0,0.6714285714285715,10.928571428571429,4.260857142857144,0.0024710280000000027,6.0,1.9459101490553132,0.002467980030357905
2020-03-12,上海,36.42857142857143,34.714285714285715,5.142857142857143,0.6285714285714287,32.142857142857146,103.71428571428571,81.28571428571429,1018.0,0.5571428571428572,11.5,4.335257142857144,0.002059190000000003,5.0,1.791759469228055,0.002057072774287074
2020-03-13,上海,36.57142857142857,33.714285714285715,5.0,0.6428571428571429,33.57142857142857,99.42857142857143,86.28571428571429,1017.1428571428571,0.5571428571428572,12.071428571428571,4.401957142857143,0.0016473520000000032,4.0,1.6094379124341003,0.0016459966040327104
2020-03-14,上海,31.571428571428573,34.0,5.0,0.6285714285714284,32.857142857142854,96.85714285714286,83.85714285714286,1018.2857142857143,0.4428571428571429,11.785714285714286,4.4687857142857155,0.004118379000000004,10.0,2.3978952727983707,0.004109921689527605
2020-03-15,上海,35.285714285714285,41.714285714285715,5.571428571428571,0.6714285714285714,37.57142857142857,97.28571428571429,80.85714285714286,1018.5714285714286,0.3285714285714286,11.571428571428571,4.53227142857143,0.004530217000000004,11.0,2.4849066497880004,0.004519986453061989
2020-03-16,上海,35.714285714285715,46.0,5.857142857142857,0.6571428571428571,36.285714285714285,98.14285714285714,75.0,1019.8571428571429,0.21428571428571436,11.714285714285714,4.622614285714287,0.005353893000000004,13.0,2.6390573296152584,0.005339611865306429
2020-03-17,上海,35.857142857142854,50.0,6.571428571428571,0.6428571428571427,39.142857142857146,103.14285714285714,68.28571428571429,1021.5714285714286,0.21428571428571436,12.0,4.696442857142858,0.005765731000000004,14.0,2.70805020110221,0.005749172789323161
2020-03-18,上海,34.142857142857146,51.57142857142857,7.428571428571429,0.6285714285714284,40.142857142857146,110.57142857142857,68.85714285714286,1020.8571428571429,0.21428571428571436,13.142857142857142,4.768857142857144,0.007001245000000004,17.0,2.8903717578961645,0.006976850081242001
2020-03-19,上海,31.857142857142858,55.57142857142857,7.857142857142857,0.5999999999999999,41.285714285714285,107.71428571428571,67.42857142857143,1019.4285714285714,0.21428571428571436,14.0,4.841071428571429,0.007824921000000004,19.0,2.995732273553991,0.007794465079284685
2020-03-20,上海,30.714285714285715,60.714285714285715,8.857142857142858,0.5714285714285714,41.57142857142857,112.28571428571429,58.285714285714285,1019.5714285714286,0.21428571428571436,14.285714285714286,4.922714285714286,0.010295948000000003,25.0,3.258096538021482,0.010243305753612592
2020-03-21,上海,32.142857142857146,63.285714285714285,9.857142857142858,0.5857142857142856,43.285714285714285,119.14285714285714,57.285714285714285,1018.0,0.3285714285714286,15.071428571428571,4.990471428571429,0.011531462000000003,28.0,3.367295829986474,0.011465481442478118
2020-03-22,上海,31.285714285714285,58.0,9.571428571428571,0.5714285714285713,39.285714285714285,118.28571428571429,61.285714285714285,1016.5714285714286,0.3285714285714286,16.285714285714285,5.038385714285715,0.016885354,41.0,3.7376696182833684,0.01674438111511086
2020-03-23,上海,31.142857142857142,56.857142857142854,9.571428571428571,0.557142857142857,40.42857142857143,119.14285714285714,62.0,1016.4285714285714,0.4428571428571429,16.357142857142858,5.0882571428571435,0.020180057000000005,49.0,3.912023005428146,0.019979138187803832
2020-03-24,上海,30.142857142857142,53.857142857142854,9.0,0.5285714285714286,39.0,115.28571428571429,64.42857142857143,1016.1428571428571,0.4428571428571429,16.428571428571427,5.136171428571429,0.023062922000000007,56.0,4.04305126783455,0.022800992409369423
2020-03-25,上海,25.142857142857142,48.857142857142854,8.428571428571429,0.4999999999999999,34.714285714285715,108.85714285714286,61.42857142857143,1016.2857142857143,0.4428571428571429,16.285714285714285,5.179628571428572,0.029652327000000006,72.0,4.290459441148391,0.029221198657925385
2020-03-26,上海,25.285714285714285,44.0,8.428571428571429,0.5428571428571427,37.142857142857146,103.14285714285714,65.42857142857143,1016.2857142857143,0.4428571428571429,16.428571428571427,5.215542857142858,0.036241733000000005,88.0,4.48863636973214,0.03560044963096099
2020-03-27,上海,25.0,40.857142857142854,7.571428571428571,0.557142857142857,35.0,98.85714285714286,74.85714285714286,1015.1428571428571,0.4428571428571429,16.714285714285715,5.240114285714286,0.039948274,97.0,4.584967478670572,0.039170975377917014
2020-03-28,上海,21.142857142857142,35.285714285714285,6.428571428571429,0.5142857142857141,31.285714285714285,90.42857142857143,75.28571428571429,1016.5714285714286,0.4428571428571429,15.857142857142858,5.229014285714286,0.043242976999999995,105.0,4.663439094112067,0.042334108619274294
2020-03-29,上海,16.857142857142858,34.142857142857146,6.428571428571429,0.4857142857142855,30.714285714285715,86.14285714285714,70.28571428571429,1018.5714285714286,0.5571428571428572,14.071428571428571,5.225914285714286,0.04036011199999999,98.0,4.59511985013459,0.03956691475705121
2020-03-30,上海,16.714285714285715,33.285714285714285,6.285714285714286,0.49999999999999983,30.571428571428573,84.0,77.0,1018.4285714285714,0.4428571428571429,13.214285714285714,5.227085714285714,0.03871275999999999,94.0,4.553876891600541,0.03798221576267602
2020-03-31,上海,15.571428571428571,31.857142857142858,6.142857142857143,0.5142857142857141,29.857142857142858,82.14285714285714,80.0,1018.1428571428571,0.3285714285714286,12.785714285714286,5.207971428571428,0.039124598,95.0,4.564348191467836,0.03837862600509216
2020-04-01,上海,18.571428571428573,32.142857142857146,6.0,0.5285714285714284,30.142857142857142,83.0,85.28571428571429,1018.0,0.3285714285714286,12.285714285714286,5.196971428571429,0.034182543999999995,83.0,4.430816798843313,0.033611302090679016
2020-04-02,上海,16.0,32.57142857142857,5.571428571428571,0.47142857142857125,26.428571428571427,91.42857142857143,81.42857142857143,1019.4285714285714,0.4428571428571429,11.428571428571429,5.181928571428571,0.029240488999999995,71.0,4.276666119016055,0.02882114091592707
2020-04-03,上海,18.0,33.714285714285715,5.857142857142857,0.47142857142857125,29.0,95.28571428571429,76.14285714285714,1021.1428571428571,0.4428571428571429,10.928571428571429,5.170257142857143,0.023886595999999993,58.0,4.07753744390572,0.023605774390764698
2020-04-04,上海,23.571428571428573,40.42857142857143,6.428571428571429,0.4999999999999999,33.857142857142854,106.14285714285714,74.0,1021.1428571428571,0.3285714285714286,11.571428571428571,5.163271428571428,0.018120865999999992,44.0,3.8066624897703196,0.017958639960772585
2020-04-05,上海,24.285714285714285,42.285714285714285,6.428571428571429,0.4999999999999999,33.0,112.0,75.0,1021.4285714285714,0.3285714285714286,12.714285714285714,5.197642857142857,0.01606167699999999,39.0,3.6888794541139363,0.015934053022434544
2020-04-06,上海,24.571428571428573,44.42857142857143,6.571428571428571,0.4857142857142856,33.0,113.85714285714286,70.0,1022.2857142857143,0.4428571428571429,13.285714285714286,4.930528571428572,0.01564983899999999,38.0,3.6635616461296463,0.015528643098439498
2020-04-07,上海,25.857142857142858,47.142857142857146,6.857142857142857,0.4857142857142856,36.714285714285715,114.14285714285714,67.57142857142857,1022.4285714285714,0.4428571428571429,13.5,4.953957142857143,0.011943297999999988,29.0,3.4011973816621555,0.01187253965128592
2020-04-08,上海,24.714285714285715,48.714285714285715,7.0,0.4857142857142856,41.714285714285715,114.28571428571429,62.857142857142854,1022.7142857142857,0.4428571428571429,13.928571428571429,4.9707,0.011119621999999987,27.0,3.332204510175204,0.01105825351379659
2020-01-22,北京,66.0,70.0,8.0,1.1,52.0,42.0,66.0,1020.0,0.1,-1.0,3.9546,0.0,0.0,0.0,0.0
2020-01-23,北京,61.0,66.5,7.0,1.0,44.0,56.5,66.5,1020.0,0.1,-0.25,3.526,0.005572065,12.0,2.5649493574615367,0.005556598472881833
2020-01-24,北京,66.0,70.0,6.666666666666667,0.9,36.333333333333336,62.0,66.33333333333333,1024.0,0.3666666666666667,0.16666666666666666,3.151633333333333,0.012072808,26.0,3.295836866004329,0.012000512941412304
2020-01-25,北京,85.75,92.75,7.5,0.925,35.5,63.75,67.75,1026.0,0.5,-0.125,2.8200749999999997,0.014394502,31.0,3.4657359027997265,0.014291884733455072
2020-01-26,北京,99.0,103.6,8.2,1.08,36.0,66.0,69.2,1026.6,0.42000000000000004,-0.1,2.58694,0.026931649000000002,58.0,4.07753744390572,0.026575374690706918
2020-01-27,北京,108.83333333333333,109.16666666666667,8.5,1.2,36.166666666666664,68.5,70.66666666666667,1026.5,0.3666666666666667,-0.16666666666666666,2.4025833333333333,0.032503714,70.0,4.2626798770413155,0.031986642941012194
2020-01-28,北京,117.71428571428571,114.57142857142857,9.142857142857142,1.3285714285714287,36.714285714285715,74.28571428571429,70.57142857142857,1025.5714285714287,0.4428571428571429,-0.07142857142857142,2.257357142857143,0.037611441,81.0,4.406719247264253,0.0369213803663999
2020-01-29,北京,118.28571428571429,111.85714285714286,9.0,1.3142857142857145,33.142857142857146,79.85714285714286,70.85714285714286,1025.857142857143,0.4428571428571429,0.14285714285714285,1.8995285714285717,0.046898217000000006,101.0,4.624972813284271,0.04583171321821447
2020-01-30,北京,116.85714285714286,109.71428571428571,8.857142857142858,1.3000000000000003,31.857142857142858,81.28571428571429,70.14285714285714,1026.142857142857,0.5571428571428572,0.21428571428571427,1.6489142857142858,0.042719168,92.0,4.532599493153256,0.04183188568846472
2020-01-31,北京,112.28571428571429,105.42857142857143,8.571428571428571,1.3142857142857147,32.714285714285715,82.28571428571429,69.71428571428571,1024.4285714285713,0.5571428571428572,0.07142857142857142,1.5218285714285718,0.047826894999999994,103.0,4.6443908991413725,0.04671839572898803
2020-02-01,北京,92.85714285714286,84.71428571428571,7.428571428571429,1.2142857142857149,29.428571428571427,82.71428571428571,62.0,1023.0,0.7714285714285714,0.42857142857142855,1.471971428571429,0.058971025999999996,127.0,4.852030263919617,0.05729770647161291
2020-02-02,北京,75.57142857142857,68.28571428571429,6.142857142857143,1.0285714285714291,25.571428571428573,81.71428571428571,59.857142857142854,1022.4285714285714,1.0999999999999999,0.5,1.4286,0.05711367099999999,123.0,4.820281565605037,0.055542242260175206
2020-02-03,北京,55.57142857142857,52.714285714285715,5.0,0.8285714285714292,22.285714285714285,79.71428571428571,50.857142857142854,1022.7142857142857,1.4285714285714286,0.2857142857142857,1.4752142857142858,0.061292719999999995,132.0,4.890349128221754,0.05948771225019382
2020-02-04,北京,32.57142857142857,34.285714285714285,3.4285714285714284,0.571428571428572,18.285714285714285,73.71428571428571,48.857142857142854,1022.8571428571429,1.6428571428571428,0.0,1.5164428571428574,0.063614414,137.0,4.927253685157205,0.06167293238214974
2020-02-05,北京,26.285714285714285,31.714285714285715,2.857142857142857,0.5142857142857148,17.0,69.0,47.0,1024.0,1.9714285714285715,-0.5,1.5326142857142862,0.065936108,142.0,4.962844630259907,0.0638533877372751
2020-02-06,北京,26.0,30.285714285714285,2.7142857142857144,0.5428571428571434,16.714285714285715,63.0,50.285714285714285,1025.5714285714287,2.1857142857142855,-1.2857142857142858,1.5459285714285718,0.074294206,160.0,5.081404364984463,0.07166389339647121
2020-02-07,北京,30.0,31.0,2.7142857142857144,0.5857142857142863,17.857142857142858,58.714285714285715,52.857142857142854,1026.7142857142858,2.071428571428571,-2.142857142857143,1.5597000000000005,0.073365528,158.0,5.0689042022202315,0.07079906546942126
2020-02-08,北京,37.285714285714285,35.857142857142854,3.0,0.6571428571428577,20.714285714285715,58.42857142857143,62.857142857142854,1027.4285714285713,1.7428571428571424,-2.7857142857142856,1.545257142857143,0.06825780099999999,147.0,4.997212273764115,0.06602909811303988
2020-02-09,北京,50.285714285714285,46.857142857142854,3.2857142857142856,0.8000000000000005,25.285714285714285,57.285714285714285,63.714285714285715,1027.5714285714287,1.5285714285714282,-2.857142857142857,1.5459571428571433,0.062685736,135.0,4.912654885736052,0.060799416891826635
2020-02-10,北京,65.42857142857143,57.57142857142857,3.5714285714285716,0.9428571428571433,30.428571428571427,58.714285714285715,73.71428571428571,1026.0,1.3142857142857138,-2.5,1.6086857142857147,0.058042349000000014,125.0,4.836281906951478,0.05642036004524011
2020-02-11,北京,90.0,75.14285714285714,4.428571428571429,1.2285714285714289,36.714285714285715,63.0,77.71428571428571,1025.142857142857,1.0999999999999996,-1.7857142857142858,1.6677571428571434,0.052934622000000014,114.0,4.74493212836325,0.05158114385491723
2020-02-12,北京,115.85714285714286,91.14285714285714,4.714285714285714,1.4714285714285718,41.0,72.28571428571429,82.42857142857143,1022.7142857142857,0.8857142857142853,-0.7857142857142857,1.7438142857142862,0.04596954000000002,99.0,4.605170185988092,0.044944244759831324
2020-02-13,北京,137.71428571428572,106.0,4.571428571428571,1.6285714285714288,44.142857142857146,74.85714285714286,82.42857142857143,1019.2857142857143,0.5571428571428567,0.5,1.8466714285714292,0.04271916900000002,92.0,4.532599493153256,0.04183188664749558
2020-02-14,北京,134.57142857142858,104.14285714285714,4.285714285714286,1.6000000000000003,41.57142857142857,76.14285714285714,83.57142857142857,1016.8571428571429,0.8857142857142853,1.9285714285714286,1.8828571428571432,0.03482541000000002,75.0,4.330733340286331,0.03423272649791243
2020-02-15,北京,126.85714285714286,98.57142857142857,4.0,1.5142857142857145,38.0,76.0,80.42857142857143,1017.0,1.214285714285714,1.9285714285714286,1.8832285714285721,0.027860328000000018,60.0,4.110873864173311,0.027479290097840593
2020-02-16,北京,109.85714285714286,84.14285714285714,3.7142857142857144,1.342857142857143,32.57142857142857,77.85714285714286,75.57142857142857,1017.0,1.671428571428571,1.6428571428571428,1.8940857142857148,0.025074295000000017,54.0,4.007333185232471,0.02476509289044038
2020-02-17,北京,93.14285714285714,71.42857142857143,3.4285714285714284,1.1857142857142857,27.285714285714285,77.14285714285714,67.71428571428571,1018.4285714285714,2.128571428571428,1.4285714285714286,1.9299857142857149,0.02043090700000002,44.0,3.8066624897703196,0.02022499592912644
2020-02-18,北京,69.57142857142857,54.57142857142857,2.7142857142857144,0.9285714285714287,24.0,72.28571428571429,66.42857142857143,1019.7142857142857,2.014285714285714,1.0,1.978228571428572,0.02089524600000002,45.0,3.828641396489095,0.02067993450650795
2020-02-19,北京,48.285714285714285,41.142857142857146,3.4285714285714284,0.7714285714285716,22.571428571428573,65.85714285714286,65.14285714285714,1020.7142857142857,1.8999999999999992,0.8571428571428571,2.024171428571429,0.019037891000000022,41.0,3.7376696182833684,0.018858938043864105
2020-02-20,北京,35.714285714285715,31.714285714285715,4.0,0.6714285714285716,20.142857142857142,67.14285714285714,64.42857142857143,1023.1428571428571,2.228571428571428,0.5,2.0599714285714286,0.013465826000000021,29.0,3.4011973816621555,0.013375967545175681
2020-02-21,北京,39.285714285714285,39.714285714285715,4.142857142857143,0.6571428571428573,20.714285714285715,69.42857142857143,63.42857142857143,1025.142857142857,2.014285714285714,0.0,2.1460000000000004,0.01114413200000002,24.0,3.2188758248682006,0.01108249367530149
2020-02-22,北京,39.57142857142857,40.42857142857143,4.285714285714286,0.6571428571428573,21.571428571428573,70.85714285714286,57.0,1024.7142857142858,2.2571428571428567,0.9285714285714286,2.1764142857142863,0.01114413200000002,24.0,3.2188758248682006,0.01108249367530149
2020-02-23,北京,45.0,46.57142857142857,4.714285714285714,0.7142857142857143,26.285714285714285,68.71428571428571,56.285714285714285,1024.4285714285713,2.014285714285714,1.6428571428571428,2.1946571428571433,0.00882243800000002,19.0,2.995732273553991,0.008783747689258345
2020-02-24,北京,52.714285714285715,56.857142857142854,5.571428571428571,0.8142857142857143,29.857142857142858,65.85714285714286,61.714285714285715,1022.7142857142857,1.4428571428571424,2.5,2.2315428571428577,0.00835809900000002,18.0,2.9444389791664403,0.008323363504814475
