,date,city,PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,MORB%,Case,log(Case+1),log(MORB%+1),elapsed
0,2020-01-22,上海,78.0,44.0,5.0,1.2,55.0,69.0,97.0,1021.0,0.1,10.5,3.9841,0.0,0.0,0.0,0.0,0
1,2020-01-23,上海,56.0,32.5,4.5,0.95,45.0,67.5,97.5,1021.0,0.1,9.75,3.6416,0.002882865,7.0,2.079441541679836,0.0028787175138788,1
2,2020-01-24,上海,52.0,39.0,4.666666666666667,0.8666666666666666,38.333333333333336,77.33333333333333,97.33333333333331,1022.6666666666666,0.3666666666666667,9.5,3.2541,0.004530216,11.0,2.4849066497880004,0.0045199854575716,2
3,2020-01-25,上海,42.5,32.75,4.5,0.7749999999999999,34.0,75.25,96.25,1024.25,0.3,9.25,2.884675,0.0098841079999999,24.0,3.218875824868201,0.0098355797150526,3
4,2020-01-26,上海,37.2,30.2,4.6,0.74,30.8,75.6,96.4,1024.4,0.42,8.9,2.63122,0.012766973,31.0,3.4657359027997265,0.0126861622789137,4
5,2020-01-27,上海,35.0,28.83333333333333,4.5,0.7166666666666667,28.83333333333333,76.16666666666667,96.0,1023.3333333333334,0.5,8.666666666666666,2.45935,0.018120865,44.0,3.80666248977032,0.0179586389785708,5
6,2020-01-28,上海,41.85714285714285,34.142857142857146,4.714285714285714,0.7714285714285715,28.285714285714285,74.14285714285714,94.57142857142856,1023.0,0.4428571428571429,8.142857142857142,2.3317857142857146,0.023474757,57.0,4.060443010546419,0.0232034624051921,6
7,2020-01-29,上海,40.42857142857143,35.714285714285715,5.142857142857143,0.7285714285714286,23.571428571428573,78.85714285714286,91.71428571428572,1023.4285714285714,0.4428571428571429,7.357142857142857,1.9845857142857144,0.035829893,87.0,4.477336814478207,0.0352029344097153,7
8,2020-01-30,上海,45.71428571428572,41.142857142857146,5.857142857142857,0.7857142857142858,21.714285714285715,83.42857142857143,85.28571428571429,1023.5714285714286,0.4428571428571429,6.928571428571429,1.7247571428571429,0.039536434,96.0,4.574710978503383,0.0387748772447591,8
9,2020-01-31,上海,46.42857142857143,39.57142857142857,6.428571428571429,0.8142857142857144,23.0,82.28571428571429,79.14285714285714,1023.2857142857144,0.4428571428571429,6.214285714285714,1.601614285714286,0.047361354,115.0,4.7535901911063645,0.0462740051040562,9
