,,PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,MORB%,Case,log(Case+1),log(MORB%+1)
2020-02-21,三门峡,32.57142857142857,57.857142857142854,7.428571428571429,0.6428571428571427,23.0,94.14285714285714,39.142857142857146,961.2857142857143,3.6571428571428575,3.4285714285714284,2.558685714285713,1.734723475976807e-18,0.0,0.0,0.0
2020-02-22,三门峡,38.0,71.71428571428571,7.857142857142857,0.6714285714285712,25.142857142857142,96.85714285714286,41.0,961.1428571428571,3.042857142857143,4.214285714285714,2.7411428571428558,1.734723475976807e-18,0.0,0.0,0.0
2020-02-23,三门峡,43.57142857142857,81.28571428571429,8.714285714285714,0.6999999999999998,25.714285714285715,99.71428571428571,43.0,960.2857142857143,3.414285714285714,5.642857142857143,2.9208857142857134,1.734723475976807e-18,0.0,0.0,0.0
2020-02-24,三门峡,51.42857142857143,91.85714285714286,9.428571428571429,0.7285714285714284,26.285714285714285,100.57142857142857,46.857142857142854,958.0,4.242857142857143,7.428571428571429,3.084671428571428,1.734723475976807e-18,0.0,0.0,0.0
2020-02-25,三门峡,66.71428571428571,107.0,9.571428571428571,0.8285714285714283,25.857142857142858,106.28571428571429,51.42857142857143,956.0,4.242857142857143,8.428571428571429,3.244614285714285,1.734723475976807e-18,0.0,0.0,0.0
2020-02-26,三门峡,70.85714285714286,108.85714285714286,8.571428571428571,0.8714285714285712,23.571428571428573,101.57142857142857,57.857142857142854,955.8571428571429,4.485714285714287,9.142857142857142,3.3493999999999993,1.734723475976807e-18,0.0,0.0,0.0
2020-02-27,三门峡,66.57142857142857,100.71428571428571,7.571428571428571,0.8857142857142856,23.571428571428573,97.57142857142857,65.85714285714286,956.2857142857143,5.4,8.642857142857142,3.391171428571428,1.734723475976807e-18,0.0,0.0,0.0
2020-02-28,三门峡,66.14285714285714,86.85714285714286,7.571428571428571,0.9428571428571428,24.142857142857142,92.14285714285714,67.0,955.0,4.457142857142858,8.214285714285714,3.4645571428571422,1.734723475976807e-18,0.0,0.0,0.0
2020-02-29,三门峡,67.57142857142857,76.57142857142857,7.285714285714286,1.0142857142857142,25.285714285714285,83.14285714285714,75.85714285714286,953.1428571428571,4.457142857142858,7.928571428571429,3.517471428571428,1.734723475976807e-18,0.0,0.0,0.0
2020-03-01,三门峡,65.57142857142857,72.14285714285714,6.857142857142857,1.0285714285714285,27.0,80.14285714285714,83.57142857142857,952.1428571428571,3.8428571428571443,7.5,3.5855571428571418,1.734723475976807e-18,0.0,0.0,0.0
2020-03-02,三门峡,63.285714285714285,64.57142857142857,6.0,1.0428571428571427,25.142857142857142,75.71428571428571,87.28571428571429,953.2857142857143,3.4714285714285724,6.642857142857143,3.6111142857142844,1.734723475976807e-18,0.0,0.0,0.0
2020-03-03,三门峡,48.57142857142857,51.714285714285715,5.714285714285714,0.9428571428571428,25.714285714285715,68.57142857142857,93.0,954.4285714285714,3.4714285714285724,5.642857142857143,3.6788999999999987,1.734723475976807e-18,0.0,0.0,0.0
2020-03-04,三门峡,46.0,53.714285714285715,6.428571428571429,0.8999999999999998,27.285714285714285,68.0,89.0,954.8571428571429,3.471428571428572,4.642857142857143,3.7981714285714276,1.734723475976807e-18,0.0,0.0,0.0
2020-03-05,三门峡,50.285714285714285,60.714285714285715,7.428571428571429,0.8714285714285712,28.428571428571427,75.14285714285714,82.42857142857143,954.5714285714286,3.4714285714285724,4.571428571428571,3.9864142857142846,1.734723475976807e-18,0.0,0.0,0.0
2020-03-06,三门峡,59.42857142857143,70.85714285714286,8.285714285714286,0.8714285714285712,30.714285714285715,82.14285714285714,77.14285714285714,953.7142857142857,4.042857142857144,5.285714285714286,4.106499999999999,1.734723475976807e-18,0.0,0.0,0.0
2020-03-07,三门峡,64.28571428571429,79.14285714285714,9.0,0.8428571428571426,31.0,95.71428571428571,71.0,953.4285714285714,3.7142857142857153,5.928571428571429,4.20872857142857,1.734723475976807e-18,0.0,0.0,0.0
2020-03-08,三门峡,74.0,86.14285714285714,9.142857142857142,0.8428571428571426,31.0,96.85714285714286,64.28571428571429,952.4285714285714,4.32857142857143,6.928571428571429,4.244457142857142,1.734723475976807e-18,0.0,0.0,0.0
2020-03-09,三门峡,67.57142857142857,88.28571428571429,9.285714285714286,0.757142857142857,30.0,98.57142857142857,64.28571428571429,951.4285714285714,4.700000000000002,7.428571428571429,4.328485714285714,1.734723475976807e-18,0.0,0.0,0.0
2020-03-10,三门峡,66.85714285714286,98.42857142857143,9.142857142857142,0.7142857142857142,29.285714285714285,101.42857142857143,54.0,951.4285714285714,5.314285714285717,7.928571428571429,4.374871428571429,1.734723475976807e-18,0.0,0.0,0.0
2020-03-11,三门峡,63.57142857142857,100.71428571428571,9.142857142857142,0.6714285714285714,29.714285714285715,104.28571428571429,52.285714285714285,950.7142857142857,5.314285714285717,8.142857142857142,4.432657142857143,1.734723475976807e-18,0.0,0.0,0.0
2020-03-12,三门峡,62.42857142857143,107.42857142857143,9.571428571428571,0.6714285714285714,33.714285714285715,97.28571428571429,50.714285714285715,949.2857142857143,4.400000000000002,9.285714285714286,4.477085714285715,1.734723475976807e-18,0.0,0.0,0.0
2020-03-13,三门峡,53.285714285714285,110.0,9.142857142857142,0.5999999999999999,33.142857142857146,96.42857142857143,46.42857142857143,950.0,3.8285714285714314,9.785714285714286,4.511442857142858,1.734723475976807e-18,0.0,0.0,0.0
2020-03-14,三门峡,44.142857142857146,106.0,8.428571428571429,0.5285714285714286,34.57142857142857,93.14285714285714,44.285714285714285,951.7142857142857,3.8285714285714314,9.5,4.540700000000001,1.734723475976807e-18,0.0,0.0,0.0
2020-03-15,三门峡,33.285714285714285,100.42857142857143,8.428571428571429,0.5142857142857142,37.42857142857143,91.85714285714286,41.142857142857146,953.1428571428571,3.2142857142857166,8.928571428571429,4.608428571428573,1.734723475976807e-18,0.0,0.0,0.0
2020-03-16,三门峡,36.0,102.14285714285714,9.0,0.5571428571428572,43.285714285714285,91.14285714285714,34.0,953.7142857142857,2.6000000000000023,9.214285714285714,4.659885714285715,1.734723475976807e-18,0.0,0.0,0.0
2020-03-17,三门峡,35.857142857142854,94.28571428571429,9.0,0.5999999999999999,46.42857142857143,91.57142857142857,36.285714285714285,953.2857142857143,1.985714285714288,9.928571428571429,4.708728571428573,1.734723475976807e-18,0.0,0.0,0.0
2020-03-18,三门峡,35.57142857142857,93.85714285714286,8.857142857142858,0.6142857142857141,48.57142857142857,92.57142857142857,33.142857142857146,952.8571428571429,1.9857142857142878,11.071428571428571,4.741271428571429,1.734723475976807e-18,0.0,0.0,0.0
2020-03-19,三门峡,32.42857142857143,100.57142857142857,8.0,0.5999999999999998,45.57142857142857,98.57142857142857,29.428571428571427,952.8571428571429,1.7714285714285736,11.428571428571429,4.7838,1.734723475976807e-18,0.0,0.0,0.0
2020-03-20,三门峡,33.285714285714285,105.71428571428571,8.142857142857142,0.614285714285714,46.285714285714285,103.71428571428571,28.0,951.7142857142857,2.1000000000000023,12.071428571428571,4.835471428571429,1.734723475976807e-18,0.0,0.0,0.0
2020-03-21,三门峡,39.142857142857146,114.28571428571429,9.285714285714286,0.6571428571428568,47.857142857142854,100.57142857142857,26.714285714285715,949.1428571428571,2.6714285714285735,13.642857142857142,4.877357142857143,1.734723475976807e-18,0.0,0.0,0.0
2020-03-22,三门峡,42.57142857142857,120.14285714285714,9.571428571428571,0.6571428571428568,44.714285714285715,104.71428571428571,28.714285714285715,948.1428571428571,2.6714285714285735,14.928571428571429,4.9073,1.734723475976807e-18,0.0,0.0,0.0
2020-03-23,三门峡,45.142857142857146,124.0,9.857142857142858,0.6571428571428568,41.142857142857146,116.28571428571429,30.142857142857142,948.0,2.6714285714285735,15.214285714285714,4.937028571428572,1.734723475976807e-18,0.0,0.0,0.0
2020-03-24,三门峡,48.857142857142854,127.42857142857143,10.571428571428571,0.6571428571428568,38.142857142857146,123.57142857142857,31.285714285714285,947.4285714285714,2.6714285714285735,16.142857142857142,4.957300000000002,1.734723475976807e-18,0.0,0.0,0.0
2020-03-25,三门峡,53.857142857142854,127.14285714285714,10.428571428571429,0.6857142857142854,34.285714285714285,129.14285714285714,37.285714285714285,946.7142857142857,2.671428571428573,16.857142857142858,4.988685714285716,1.734723475976807e-18,0.0,0.0,0.0
2020-03-26,三门峡,54.142857142857146,122.71428571428571,10.142857142857142,0.6999999999999998,32.0,124.14285714285714,47.857142857142854,945.8571428571429,3.5000000000000013,16.214285714285715,4.985028571428574,1.734723475976807e-18,0.0,0.0,0.0
2020-03-27,三门峡,50.57142857142857,105.14285714285714,9.285714285714286,0.6857142857142856,29.285714285714285,113.85714285714286,58.714285714285715,947.4285714285714,3.742857142857144,15.214285714285714,4.952757142857145,1.734723475976807e-18,0.0,0.0,0.0
2020-03-28,三门峡,44.42857142857143,91.28571428571429,8.142857142857142,0.6571428571428569,25.0,113.71428571428571,67.85714285714286,949.8571428571429,3.285714285714287,13.928571428571429,4.950514285714289,1.734723475976807e-18,0.0,0.0,0.0
2020-03-29,三门峡,41.285714285714285,79.14285714285714,7.0,0.6285714285714283,23.714285714285715,109.28571428571429,71.42857142857143,950.7142857142857,3.52857142857143,12.5,4.91284285714286,1.734723475976807e-18,0.0,0.0,0.0
2020-03-30,三门峡,39.57142857142857,70.71428571428571,5.857142857142857,0.614285714285714,23.142857142857142,101.14285714285714,78.28571428571429,950.5714285714286,3.52857142857143,12.0,4.920300000000003,1.734723475976807e-18,0.0,0.0,0.0
2020-03-31,三门峡,40.57142857142857,68.85714285714286,5.285714285714286,0.614285714285714,24.857142857142858,91.71428571428571,80.71428571428571,950.8571428571429,3.52857142857143,11.285714285714286,4.928057142857145,1.734723475976807e-18,0.0,0.0,0.0
2020-04-01,三门峡,42.714285714285715,67.42857142857143,5.0,0.5999999999999998,26.0,81.28571428571429,80.42857142857143,951.5714285714286,3.285714285714287,10.357142857142858,4.892342857142859,1.734723475976807e-18,0.0,0.0,0.0
2020-04-02,三门峡,46.57142857142857,55.714285714285715,4.714285714285714,0.6571428571428569,27.714285714285715,79.57142857142857,80.85714285714286,953.7142857142857,2.671428571428572,10.0,4.876585714285716,1.734723475976807e-18,0.0,0.0,0.0
2020-04-03,三门峡,54.285714285714285,61.857142857142854,5.142857142857143,0.7428571428571428,28.714285714285715,86.71428571428571,79.71428571428571,953.8571428571429,2.4285714285714297,10.5,4.931485714285716,1.734723475976807e-18,0.0,0.0,0.0
2020-04-04,三门峡,58.42857142857143,65.85714285714286,5.285714285714286,0.7714285714285714,30.0,93.42857142857143,75.85714285714286,953.8571428571429,2.6428571428571437,11.142857142857142,4.983657142857146,1.734723475976807e-18,0.0,0.0,0.0
2020-04-05,三门峡,64.71428571428571,79.85714285714286,6.571428571428571,0.8142857142857142,30.714285714285715,102.0,74.71428571428571,954.4285714285714,2.400000000000001,12.0,5.060157142857145,1.734723475976807e-18,0.0,0.0,0.0
2020-04-06,三门峡,67.14285714285714,85.85714285714286,7.142857142857143,0.8285714285714285,31.857142857142858,108.71428571428571,69.85714285714286,955.0,2.6428571428571437,12.357142857142858,5.063228571428574,1.734723475976807e-18,0.0,0.0,0.0
2020-04-07,三门峡,63.142857142857146,85.42857142857143,7.0,0.8142857142857142,32.0,115.85714285714286,65.14285714285714,955.0,2.6428571428571437,12.642857142857142,5.0814857142857175,1.734723475976807e-18,0.0,0.0,0.0
2020-04-08,三门峡,59.714285714285715,88.28571428571429,7.714285714285714,0.8285714285714284,32.857142857142854,128.57142857142858,62.57142857142857,955.0,2.6428571428571437,13.071428571428571,5.128628571428574,1.734723475976807e-18,0.0,0.0,0.0
2020-01-22,临汾,115.0,156.0,40.0,1.7,56.0,61.0,68.0,968.0,0.9,2.5,5.5883,0.0,0.0,0.0,0.0
2020-01-23,临汾,165.5,210.5,56.0,2.05,59.0,58.5,70.0,969.0,0.9,2.5,5.3932,0.0,0.0,0.0,0.0
2020-01-24,临汾,190.0,236.66666666666666,65.0,2.3,56.333333333333336,70.33333333333333,67.0,971.3333333333334,0.9,2.6666666666666665,4.919866666666667,0.0,0.0,0.0,0.0
2020-01-25,临汾,222.5,271.5,63.0,2.5749999999999997,52.75,69.75,66.75,973.25,0.9,2.875,4.646025,0.0,0.0,0.0,0.0
2020-01-26,临汾,231.6,278.8,63.6,2.6199999999999997,49.0,70.8,68.2,973.6,0.9,2.9,4.31404,0.0,0.0,0.0,0.0
2020-01-27,临汾,204.66666666666666,245.33333333333334,56.666666666666664,2.3499999999999996,43.833333333333336,72.66666666666667,70.66666666666667,973.6666666666666,0.9,2.75,4.0274,0.0,0.0,0.0,0.0
2020-01-28,临汾,196.85714285714286,234.28571428571428,54.0,2.3428571428571425,42.285714285714285,72.28571428571429,71.28571428571429,973.1428571428571,0.9000000000000001,2.5714285714285716,3.792685714285714,0.0,0.0,0.0,0.0
2020-01-29,临汾,197.28571428571428,230.71428571428572,53.285714285714285,2.357142857142857,38.714285714285715,77.14285714285714,72.42857142857143,973.5714285714286,0.9000000000000001,2.357142857142857,3.3440714285714286,0.0,0.0,0.0,0.0
2020-01-30,临汾,177.14285714285714,205.42857142857142,47.714285714285715,2.2285714285714286,34.285714285714285,83.42857142857143,69.57142857142857,973.8571428571429,0.9000000000000001,2.2857142857142856,2.9745142857142857,0.0,0.0,0.0,0.0
2020-01-31,临汾,156.71428571428572,180.14285714285714,41.57142857142857,2.0714285714285716,32.285714285714285,86.0,69.57142857142857,973.0,0.9000000000000001,2.2857142857142856,2.7823285714285717,0.0,0.0,0.0,0.0
2020-02-01,临汾,123.0,141.28571428571428,44.142857142857146,1.7857142857142858,31.857142857142858,86.85714285714286,67.14285714285714,971.5714285714286,0.9000000000000001,2.4285714285714284,2.6018714285714286,0.0,0.0,0.0,0.0
2020-02-02,临汾,92.42857142857143,106.14285714285714,36.714285714285715,1.5285714285714285,29.142857142857142,89.14285714285714,64.42857142857143,970.8571428571429,0.9000000000000001,2.857142857142857,2.543142857142857,0.0,0.0,0.0,0.0
2020-02-03,临汾,88.57142857142857,103.28571428571429,37.142857142857146,1.5285714285714285,30.285714285714285,90.85714285714286,57.142857142857146,971.1428571428571,0.9000000000000001,3.0,2.566885714285714,0.0,0.0,0.0,0.0
2020-02-04,临汾,78.28571428571429,93.0,36.42857142857143,1.3714285714285712,30.571428571428573,96.28571428571429,54.857142857142854,970.8571428571429,0.7857142857142857,3.2857142857142856,2.6084428571428573,0.0,0.0,0.0,0.0
2020-02-05,临汾,73.71428571428571,89.14285714285714,36.57142857142857,1.2857142857142851,30.142857142857142,92.14285714285714,52.57142857142857,970.8571428571429,0.7857142857142857,3.857142857142857,2.622357142857143,0.0,0.0,0.0,0.0
2020-02-06,临汾,72.28571428571429,86.85714285714286,34.142857142857146,1.271428571428571,29.285714285714285,83.0,53.42857142857143,971.1428571428571,0.7857142857142857,3.9285714285714284,2.5986857142857143,0.0,0.0,0.0,0.0
2020-02-07,临汾,72.57142857142857,86.14285714285714,32.857142857142854,1.328571428571428,28.428571428571427,76.42857142857143,53.857142857142854,971.8571428571429,0.7857142857142857,3.5714285714285716,2.592885714285714,0.002218082,1.0,0.6931471805599453,0.00221562568765148
2020-02-08,临汾,82.28571428571429,95.14285714285714,25.571428571428573,1.471428571428571,27.571428571428573,73.42857142857143,57.285714285714285,973.0,0.7857142857142857,3.2857142857142856,2.5729285714285717,0.002218082,1.0,0.6931471805599453,0.00221562568765148
2020-02-09,临汾,100.85714285714286,116.0,28.571428571428573,1.6999999999999995,30.857142857142858,75.0,60.857142857142854,974.2857142857143,0.6714285714285714,2.7142857142857144,2.5561857142857143,0.002218082,1.0,0.6931471805599453,0.00221562568765148
2020-02-10,临汾,113.0,129.42857142857142,29.857142857142858,1.8428571428571423,33.0,78.42857142857143,67.57142857142857,973.5714285714286,0.6714285714285714,2.857142857142857,2.535742857142857,0.002218082,1.0,0.6931471805599453,0.00221562568765148
2020-02-11,临汾,113.57142857142857,130.71428571428572,33.285714285714285,1.8714285714285712,34.285714285714285,77.71428571428571,66.71428571428571,973.1428571428571,0.6714285714285714,3.2857142857142856,2.5153142857142856,0.002218082,1.0,0.6931471805599453,0.00221562568765148
2020-02-12,临汾,113.0,131.0,33.57142857142857,1.9,36.714285714285715,85.57142857142857,67.85714285714286,972.0,0.6714285714285714,3.5714285714285716,2.5167142857142855,0.002218082,1.0,0.6931471805599453,0.00221562568765148
2020-02-13,临汾,113.0,134.0,35.285714285714285,1.8714285714285712,38.57142857142857,97.28571428571429,68.71428571428571,969.8571428571429,0.557142857142857,4.5,2.5421714285714283,0.002218082,1.0,0.6931471805599453,0.00221562568765148
2020-02-14,临汾,101.28571428571429,131.42857142857142,31.571428571428573,1.614285714285714,35.42857142857143,99.71428571428571,65.0,967.1428571428571,0.7714285714285712,6.0,2.5313857142857144,0.0,0.0,0.0,0.0
2020-02-15,临汾,80.42857142857143,109.57142857142857,29.0,1.3142857142857143,31.857142857142858,103.0,57.57142857142857,967.5714285714286,0.9857142857142855,6.0,2.520171428571428,0.0,0.0,0.0,0.0
2020-02-16,临汾,55.285714285714285,82.14285714285714,25.142857142857142,1.0,27.857142857142858,100.14285714285714,49.714285714285715,967.7142857142857,1.0999999999999999,5.357142857142857,2.513214285714285,0.0,0.0,0.0,0.0
2020-02-17,临汾,41.0,66.14285714285714,23.714285714285715,0.8571428571428571,25.714285714285715,95.85714285714286,42.285714285714285,968.7142857142857,1.3142857142857143,4.928571428571429,2.5317999999999996,0.0,0.0,0.0,0.0
2020-02-18,临汾,35.857142857142854,59.714285714285715,19.857142857142858,0.8285714285714286,24.857142857142858,93.28571428571429,40.285714285714285,970.4285714285714,1.4285714285714286,4.571428571428571,2.5711142857142852,0.0,0.0,0.0,0.0
2020-02-19,临汾,33.57142857142857,58.285714285714285,19.0,0.8571428571428571,24.857142857142858,90.57142857142857,37.0,971.4285714285714,1.4285714285714286,4.142857142857143,2.619757142857143,0.0,0.0,0.0,0.0
2020-02-20,临汾,34.714285714285715,65.14285714285714,23.285714285714285,0.8571428571428571,26.285714285714285,82.71428571428571,34.0,973.0,1.4285714285714286,3.857142857142857,2.650514285714286,0.0,0.0,0.0,0.0
2020-02-21,临汾,38.142857142857146,69.42857142857143,24.857142857142858,0.9714285714285714,28.428571428571427,83.0,38.142857142857146,976.1428571428571,1.4285714285714286,2.9285714285714284,2.734028571428571,0.0,0.0,0.0,0.0
2020-02-22,临汾,40.42857142857143,77.85714285714286,26.0,1.0285714285714287,31.142857142857142,84.57142857142857,39.57142857142857,975.8571428571429,1.2142857142857142,3.4285714285714284,2.8582142857142854,0.0,0.0,0.0,0.0
2020-02-23,临汾,46.0,90.0,28.142857142857142,1.1285714285714286,36.0,86.57142857142857,41.57142857142857,974.8571428571429,1.2142857142857142,4.714285714285714,2.9945571428571425,0.0,0.0,0.0,0.0
2020-02-24,临汾,53.285714285714285,103.42857142857143,35.285714285714285,1.2142857142857142,41.857142857142854,76.85714285714286,45.0,972.5714285714286,0.8857142857142856,6.142857142857143,3.119185714285714,0.0,0.0,0.0,0.0
2020-02-25,临汾,62.0,118.42857142857143,40.57142857142857,1.2857142857142858,45.142857142857146,77.57142857142857,47.57142857142857,970.7142857142857,1.0999999999999999,6.714285714285714,3.257385714285714,0.0,0.0,0.0,0.0
2020-02-26,临汾,62.142857142857146,118.71428571428571,37.285714285714285,1.2142857142857142,42.714285714285715,74.85714285714286,48.857142857142854,970.2857142857143,1.0999999999999999,7.785714285714286,3.3710857142857136,0.0,0.0,0.0,0.0
2020-02-27,临汾,54.285714285714285,101.42857142857143,29.571428571428573,1.1571428571428573,38.714285714285715,73.85714285714286,52.285714285714285,970.7142857142857,1.2142857142857142,8.0,3.4276428571428568,0.0,0.0,0.0,0.0
2020-02-28,临汾,59.57142857142857,98.14285714285714,28.0,1.2571428571428576,40.714285714285715,65.42857142857143,55.42857142857143,969.5714285714286,1.0,8.071428571428571,3.496928571428571,0.0,0.0,0.0,0.0
2020-02-29,临汾,70.71428571428571,106.57142857142857,27.142857142857142,1.4428571428571433,41.42857142857143,59.42857142857143,61.714285714285715,967.5714285714286,1.0,7.714285714285714,3.5719999999999996,0.0,0.0,0.0,0.0
2020-03-01,临汾,71.71428571428571,104.85714285714286,25.428571428571427,1.4428571428571433,39.142857142857146,58.0,67.0,966.7142857142857,1.0,7.5,3.6742428571428567,0.0,0.0,0.0,0.0
2020-03-02,临汾,65.14285714285714,92.71428571428571,16.428571428571427,1.3857142857142861,34.285714285714285,63.57142857142857,64.28571428571429,968.0,1.1142857142857143,7.071428571428571,3.7208285714285707,0.0,0.0,0.0,0.0
