,Unnamed: 0,date,city,PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,MORB%,Case,log(Case+1),log(MORB%+1),elapsed
71,71,2020-04-02,东莞,18.571428571428573,30.57142857142857,8.714285714285714,0.6714285714285707,27.285714285714285,34.714285714285715,93.14285714285714,1007.8571428571428,1.6714285714285706,19.357142857142858,3.556442857142859,1.0842021724855043e-17,0.0,0.0,0.0,68
72,72,2020-04-03,东莞,18.857142857142858,30.714285714285715,8.857142857142858,0.685714285714285,28.0,30.142857142857146,91.57142857142857,1008.4285714285713,1.6714285714285706,18.642857142857142,3.5447857142857164,1.0842021724855043e-17,0.0,0.0,0.0,69
73,73,2020-04-04,东莞,19.285714285714285,30.142857142857146,8.714285714285714,0.685714285714285,27.714285714285715,31.0,91.0,1008.8571428571428,1.8857142857142848,18.214285714285715,3.5061285714285733,1.0842021724855043e-17,0.0,0.0,0.0,70
74,74,2020-04-05,东莞,19.285714285714285,27.714285714285715,8.571428571428571,0.6999999999999994,27.142857142857146,29.714285714285715,90.57142857142857,1009.4285714285713,1.6428571428571417,18.142857142857142,3.4324142857142883,1.0842021724855043e-17,0.0,0.0,0.0,71
75,75,2020-04-06,东莞,19.857142857142858,27.285714285714285,8.857142857142858,0.7285714285714279,27.42857142857143,30.857142857142854,90.0,1010.7142857142856,1.4285714285714275,17.428571428571427,3.3413285714285736,1.0842021724855043e-17,0.0,0.0,0.0,72
76,76,2020-04-07,东莞,21.142857142857142,28.0,9.0,0.7285714285714279,28.57142857142857,38.42857142857143,90.14285714285714,1011.1428571428572,1.4285714285714275,17.357142857142858,3.3513857142857164,1.0842021724855043e-17,0.0,0.0,0.0,73
77,77,2020-04-08,东莞,25.57142857142857,33.714285714285715,9.142857142857142,0.7285714285714279,30.714285714285715,56.28571428571429,88.14285714285714,1011.2857142857144,1.5428571428571425,17.785714285714285,3.3709428571428597,1.0842021724855043e-17,0.0,0.0,0.0,74
149,149,2020-04-02,中山,17.714285714285715,37.42857142857143,4.0,0.6999999999999996,30.42857142857143,27.0,90.14285714285714,1010.2857142857144,2.0,19.714285714285715,4.446614285714288,3.4694469519536136e-17,0.0,0.0,0.0,67
150,150,2020-04-03,中山,19.142857142857142,39.857142857142854,4.285714285714286,0.7571428571428569,34.57142857142857,23.42857142857143,90.42857142857143,1010.7142857142856,1.671428571428571,18.928571428571427,4.399700000000002,3.4694469519536136e-17,0.0,0.0,0.0,68
151,151,2020-04-04,中山,19.714285714285715,39.857142857142854,4.285714285714286,0.7857142857142855,35.0,24.57142857142857,91.0,1011.2857142857144,1.4285714285714284,18.357142857142858,4.283742857142859,3.4694469519536136e-17,0.0,0.0,0.0,69
152,152,2020-04-05,中山,20.142857142857142,38.142857142857146,4.285714285714286,0.7999999999999998,36.857142857142854,19.857142857142858,92.0,1011.8571428571428,1.2142857142857142,18.142857142857142,4.181257142857145,3.4694469519536136e-17,0.0,0.0,0.0,70
153,153,2020-04-06,中山,20.571428571428573,37.857142857142854,4.285714285714286,0.7999999999999998,37.857142857142854,18.571428571428573,93.14285714285714,1013.0,0.9999999999999998,17.428571428571427,4.065100000000002,3.4694469519536136e-17,0.0,0.0,0.0,71
154,154,2020-04-07,中山,21.285714285714285,39.714285714285715,4.571428571428571,0.8142857142857142,40.142857142857146,21.0,93.14285714285714,1013.4285714285713,0.9999999999999998,17.357142857142858,4.06827142857143,3.4694469519536136e-17,0.0,0.0,0.0,72
