,Unnamed: 0,date,city,PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,MORB%,Case,log(Case+1),log(MORB%+1),elapsed
16,16,2020-02-07,东莞,22.0,21.0,8.666666666666666,0.5666666666666668,10.666666666666666,55.66666666666666,87.0,1013.6666666666665,2.4666666666666663,15.5,0.8338666666666666,0.018902475,16.0,2.8332133440562166,0.0187260430853476,13
17,17,2020-02-08,东莞,19.666666666666668,19.666666666666668,8.333333333333334,0.5666666666666668,9.666666666666666,60.0,81.66666666666667,1014.3333333333335,2.4666666666666663,16.0,0.8478,0.014176856000000002,12.0,2.5649493574615367,0.0140773041617863,14
18,18,2020-02-09,东莞,17.333333333333332,17.333333333333332,9.0,0.6000000000000001,8.333333333333334,52.33333333333334,79.66666666666667,1016.3333333333335,1.9,15.833333333333336,0.8854333333333334,0.012995451000000002,11.0,2.4849066497880004,0.0129117346345484,15
19,19,2020-02-10,东莞,18.0,18.33333333333333,9.0,0.6000000000000001,8.333333333333334,58.0,75.66666666666667,1018.3333333333335,2.9666666666666663,15.666666666666664,1.0538333333333334,0.008269832,7.0,2.0794415416798357,0.0082358243026647,16
20,20,2020-02-11,东莞,32.0,30.33333333333333,9.0,0.6666666666666669,13.333333333333336,60.0,75.66666666666667,1018.3333333333335,2.4666666666666663,15.666666666666664,1.2043666666666666,0.007088427,6.0,1.9459101490553128,0.007063422194953,17
21,21,2020-02-12,东莞,46.0,42.333333333333336,8.666666666666666,0.7333333333333335,20.0,64.0,81.33333333333333,1016.0,1.966666666666666,16.5,1.3548999999999998,0.010632641000000002,9.0,2.302585092994046,0.010576511988556001,18
22,22,2020-02-13,东莞,46.0,42.66666666666666,8.0,0.7333333333333335,24.0,64.66666666666667,91.33333333333331,1013.0,1.3999999999999997,17.833333333333332,1.3649666666666664,0.011814046000000002,10.0,2.3978952727983707,0.0117448049694981,19
23,23,2020-02-14,东莞,34.666666666666664,33.0,7.666666666666668,0.6333333333333335,23.33333333333333,56.0,95.0,1010.3333333333335,1.9,19.0,1.4002666666666663,0.012995451000000002,11.0,2.4849066497880004,0.0129117346345484,20
24,24,2020-02-15,东莞,20.0,20.666666666666668,7.333333333333332,0.5333333333333334,19.33333333333333,51.0,94.33333333333331,1008.6666666666665,2.4,20.33333333333333,1.3460999999999996,0.016539666,14.0,2.7080502011022096,0.0164043754596966,21
25,25,2020-02-16,东莞,11.0,12.333333333333336,7.0,0.5666666666666668,14.0,47.66666666666666,93.66666666666669,1008.6666666666665,2.4,19.166666666666668,1.2581666666666662,0.02244669,19.0,2.9957322735539913,0.0221984706563279,22
26,26,2020-02-17,东莞,7.666666666666668,12.0,7.666666666666668,0.5666666666666668,10.0,62.33333333333334,84.33333333333333,1012.6666666666665,2.9666666666666663,16.333333333333332,1.3446333333333331,0.018902476,16.0,2.8332133440562166,0.0187260440667959,23
27,27,2020-02-18,东莞,8.333333333333334,14.0,8.333333333333334,0.5666666666666668,10.0,74.66666666666667,68.0,1017.3333333333335,2.9666666666666663,12.833333333333336,1.5098999999999998,0.011814047,10.0,2.3978952727983707,0.0117448059578221,24
28,28,2020-02-19,东莞,20.666666666666668,27.0,9.0,0.5333333333333334,17.333333333333332,100.0,55.66666666666666,1020.3333333333335,2.9666666666666663,11.666666666666664,1.7335666666666665,0.002362809,2.0,1.0986122886681098,0.0023600219561197,25
29,29,2020-02-20,东莞,27.0,33.333333333333336,9.0,0.5666666666666668,24.66666666666667,112.66666666666669,57.0,1019.3333333333335,1.9,13.166666666666664,1.7986333333333329,0.0035442140000000004,3.0,1.3862943611198906,0.0035379480743840007,26
