,Unnamed: 0,date,city,PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,MORB%,Case,log(Case+1),log(MORB%+1),elapsed
16,16,2020-02-07,三门峡,72.66666666666667,72.66666666666667,5.333333333333333,0.9333333333333336,13.666666666666664,65.0,79.33333333333333,959.0,5.966666666666666,0.6666666666666666,1.7920999999999978,1.7347234759768067e-18,0.0,0.0,0.0,13
17,17,2020-02-08,三门峡,71.66666666666667,65.0,5.333333333333333,0.9666666666666672,16.333333333333332,63.66666666666666,92.66666666666669,961.0,3.333333333333332,-0.8333333333333334,1.8392666666666644,1.7347234759768067e-18,0.0,0.0,0.0,14
18,18,2020-02-09,三门峡,81.66666666666667,76.33333333333333,7.0,1.1000000000000003,21.0,76.66666666666667,88.66666666666669,962.3333333333335,1.3999999999999988,0.8333333333333334,1.9760666666666644,1.7347234759768067e-18,0.0,0.0,0.0,15
19,19,2020-02-10,三门峡,77.66666666666667,78.0,8.0,1.1666666666666674,25.66666666666667,84.0,69.0,960.6666666666665,1.9666666666666657,3.5,2.105566666666664,1.7347234759768067e-18,0.0,0.0,0.0,16
20,20,2020-02-11,三门峡,62.0,68.66666666666667,10.0,1.066666666666667,27.0,91.33333333333331,50.0,956.3333333333335,2.466666666666665,6.0,2.2388666666666643,1.7347234759768067e-18,0.0,0.0,0.0,17
21,21,2020-02-12,三门峡,57.0,64.0,11.333333333333336,1.0000000000000009,24.0,95.33333333333331,41.333333333333336,951.3333333333335,2.466666666666665,7.666666666666668,2.377599999999997,1.7347234759768067e-18,0.0,0.0,0.0,18
22,22,2020-02-13,三门峡,63.33333333333334,66.33333333333333,11.666666666666664,0.9666666666666672,18.666666666666668,104.0,52.0,948.0,2.466666666666665,9.5,2.4386999999999976,1.7347234759768067e-18,0.0,0.0,0.0,19
23,23,2020-02-14,三门峡,58.0,95.66666666666669,10.0,0.8000000000000006,13.333333333333336,99.33333333333331,64.66666666666667,945.6666666666665,3.033333333333332,10.833333333333336,2.433233333333332,1.7347234759768067e-18,0.0,0.0,0.0,20
24,24,2020-02-15,三门峡,39.0,84.33333333333333,7.666666666666668,0.6333333333333339,11.333333333333336,90.33333333333331,55.66666666666666,950.3333333333335,4.966666666666666,8.166666666666666,2.2955333333333314,1.7347234759768067e-18,0.0,0.0,0.0,21
25,25,2020-02-16,三门峡,17.666666666666668,69.66666666666667,5.666666666666668,0.4666666666666672,11.666666666666664,85.33333333333333,43.33333333333334,957.0,4.966666666666666,3.8333333333333335,2.1702333333333312,1.7347234759768067e-18,0.0,0.0,0.0,22
26,26,2020-02-17,三门峡,16.333333333333332,33.666666666666664,5.666666666666668,0.5333333333333338,18.0,91.0,26.0,964.0,3.899999999999999,0.0,2.2531333333333308,1.7347234759768067e-18,0.0,0.0,0.0,23
27,27,2020-02-18,三门峡,23.66666666666667,36.0,7.0,0.6333333333333339,25.0,95.0,27.0,963.6666666666665,2.466666666666666,0.8333333333333334,2.4661333333333304,1.7347234759768067e-18,0.0,0.0,0.0,24
28,28,2020-02-19,三门峡,33.666666666666664,43.66666666666666,9.0,0.7333333333333342,31.33333333333333,102.0,28.33333333333333,960.3333333333335,1.8999999999999992,3.6666666666666665,2.648399999999997,1.7347234759768067e-18,0.0,0.0,0.0,25
29,29,2020-02-20,三门峡,46.0,59.0,10.0,0.7666666666666672,28.33333333333333,98.33333333333331,34.666666666666664,957.6666666666665,2.399999999999999,6.333333333333332,2.6844999999999977,1.7347234759768067e-18,0.0,0.0,0.0,26
30,30,2020-02-21,三门峡,49.66666666666666,88.33333333333331,8.666666666666666,0.7333333333333342,25.33333333333333,97.33333333333331,56.0,958.3333333333335,3.8333333333333326,6.833333333333332,2.829399999999997,1.7347234759768067e-18,0.0,0.0,0.0,27
31,31,2020-02-22,三门峡,50.0,112.66666666666669,7.666666666666668,0.6666666666666673,22.33333333333333,93.0,58.0,960.6666666666665,3.8333333333333326,6.666666666666668,3.0284666666666644,1.7347234759768067e-18,0.0,0.0,0.0,28
32,32,2020-02-23,三门峡,47.0,118.66666666666669,8.0,0.633333333333334,22.0,101.66666666666669,57.33333333333334,961.6666666666665,5.266666666666667,6.666666666666668,3.2716333333333307,1.7347234759768067e-18,0.0,0.0,0.0,29
33,33,2020-02-24,三门峡,60.33333333333334,113.0,10.333333333333334,0.7333333333333342,25.66666666666667,106.0,44.0,956.3333333333335,5.266666666666667,9.333333333333334,3.4804333333333304,1.7347234759768067e-18,0.0,0.0,0.0,30
34,34,2020-02-25,三门峡,90.66666666666669,118.33333333333331,11.0,1.0000000000000009,26.66666666666667,117.0,51.33333333333334,951.6666666666665,5.266666666666667,10.666666666666666,3.640899999999997,1.7347234759768067e-18,0.0,0.0,0.0,31
35,35,2020-02-26,三门峡,97.33333333333331,108.0,8.666666666666666,1.1333333333333335,26.33333333333333,106.33333333333331,63.0,950.0,4.4,11.833333333333336,3.648266666666663,1.7347234759768067e-18,0.0,0.0,0.0,32
36,36,2020-02-27,三门峡,81.33333333333333,79.66666666666667,5.666666666666668,1.133333333333334,22.0,91.33333333333331,79.0,953.6666666666665,5.1000000000000005,9.166666666666666,3.3996666666666644,1.7347234759768067e-18,0.0,0.0,0.0,33
37,37,2020-02-28,三门峡,48.33333333333334,41.333333333333336,4.0,1.0000000000000009,21.33333333333333,64.33333333333333,92.33333333333331,956.0,4.333333333333333,6.333333333333332,3.3425999999999982,1.7347234759768067e-18,0.0,0.0,0.0,34
38,38,2020-02-29,三门峡,42.333333333333336,37.333333333333336,4.666666666666667,1.0000000000000009,26.33333333333333,50.0,100.0,954.3333333333335,3.766666666666667,3.8333333333333335,3.420633333333331,1.7347234759768067e-18,0.0,0.0,0.0,35
39,39,2020-03-01,三门峡,44.66666666666666,52.0,6.333333333333332,0.9666666666666676,30.0,61.0,98.66666666666669,952.0,1.6333333333333335,4.0,3.725199999999997,1.7347234759768067e-18,0.0,0.0,0.0,36
40,40,2020-03-02,三门峡,53.66666666666666,61.0,6.666666666666668,0.9666666666666676,28.0,67.66666666666667,91.33333333333331,952.3333333333335,2.966666666666667,5.666666666666668,3.822399999999997,1.7347234759768067e-18,0.0,0.0,0.0,37
41,41,2020-03-03,三门峡,46.33333333333334,60.33333333333334,7.333333333333332,0.8333333333333341,27.66666666666667,83.0,91.33333333333331,954.6666666666665,2.966666666666667,5.333333333333333,4.017566666666664,1.7347234759768067e-18,0.0,0.0,0.0,38
42,42,2020-03-04,三门峡,51.66666666666666,65.0,7.666666666666668,0.8333333333333343,27.0,78.0,75.66666666666667,956.3333333333335,3.533333333333333,5.166666666666667,4.144366666666663,1.7347234759768067e-18,0.0,0.0,0.0,39
43,43,2020-03-05,三门峡,51.0,70.66666666666667,9.0,0.7333333333333343,29.66666666666667,90.0,67.66666666666667,956.6666666666665,5.1,4.333333333333333,4.275366666666663,1.7347234759768067e-18,0.0,0.0,0.0,40
44,44,2020-03-06,三门峡,73.66666666666667,86.0,10.0,0.8333333333333343,33.0,96.0,55.33333333333334,954.3333333333335,5.666666666666668,5.5,4.34033333333333,1.7347234759768067e-18,0.0,0.0,0.0,41
45,45,2020-03-07,三门峡,85.0,96.66666666666669,10.666666666666666,0.8666666666666675,35.0,114.66666666666669,58.0,951.0,4.333333333333334,6.833333333333332,4.378599999999996,1.7347234759768067e-18,0.0,0.0,0.0,42
46,46,2020-03-08,三门峡,100.0,111.33333333333331,10.333333333333334,0.9000000000000007,36.0,111.66666666666669,56.33333333333334,947.0,3.6333333333333337,9.5,4.327299999999997,1.7347234759768067e-18,0.0,0.0,0.0,43
94,94,2020-02-07,临汾,83.0,94.33333333333331,27.66666666666667,1.5666666666666662,28.0,56.0,60.66666666666666,973.3333333333335,0.9,2.6666666666666665,2.5260666666666665,0.002218082,1.0,0.6931471805599453,0.0022156256876514,1
