,Unnamed: 0,date,city,PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,MORB%,Case,log(Case+1),log(MORB%+1),elapsed
4101,4101,2020-03-07,朝阳,41.714285714285715,57.28571428571429,14.0,0.814285714285715,16.285714285714285,85.85714285714286,61.42857142857143,1000.8571428571428,2.4571428571428577,0.2857142857142857,4.996985714285714,0.0,0.0,0.0,0.0,38
4102,4102,2020-03-08,朝阳,49.42857142857143,65.0,12.857142857142858,0.8857142857142863,17.428571428571427,89.2857142857143,61.85714285714285,999.8571428571428,2.6714285714285717,1.2857142857142858,5.027957142857142,0.0,0.0,0.0,0.0,39
4103,4103,2020-03-09,朝阳,49.28571428571429,64.57142857142857,12.857142857142858,0.8714285714285721,17.285714285714285,89.42857142857143,66.71428571428571,998.4285714285713,2.9142857142857146,2.5,4.974499999999999,0.0,0.0,0.0,0.0,40
4104,4104,2020-03-10,朝阳,47.57142857142857,65.28571428571429,12.857142857142858,0.8857142857142863,18.428571428571427,89.0,64.85714285714286,997.8571428571428,2.3428571428571443,2.357142857142857,5.0499714285714274,0.0,0.0,0.0,0.0,41
4152,4152,2020-02-09,枣庄,56.85714285714285,72.0,11.857142857142858,0.6571428571428571,14.285714285714285,81.28571428571429,75.28571428571429,1020.7142857142856,2.2142857142857135,2.7857142857142856,2.166457142857143,0.0152555289999999,6.0,1.9459101490553128,0.0151403335187146,13
4153,4153,2020-02-10,枣庄,58.85714285714285,74.28571428571429,12.0,0.6857142857142857,14.857142857142858,83.57142857142857,76.71428571428571,1020.1428571428572,2.2142857142857135,3.1428571428571432,2.190285714285714,0.0127129409999999,5.0,1.791759469228055,0.0126328099848334,14
4154,4154,2020-02-11,枣庄,56.714285714285715,71.28571428571429,11.714285714285715,0.6714285714285715,14.857142857142858,79.57142857142857,74.71428571428571,1019.4285714285713,2.2142857142857135,4.071428571428571,2.2225,0.0177981179999999,7.0,2.0794415416798357,0.0176415860846211,15
4155,4155,2020-02-12,枣庄,62.14285714285714,75.71428571428571,11.857142857142858,0.7000000000000001,16.0,81.85714285714286,77.57142857142857,1018.0,2.0,4.5,2.289857142857143,0.0152555299999999,6.0,1.9459101490553128,0.0151403345036881,16
4156,4156,2020-02-13,枣庄,66.14285714285714,80.28571428571429,12.142857142857142,0.7428571428571429,17.0,84.42857142857143,80.42857142857143,1015.5714285714287,1.7571428571428571,5.7857142857142865,2.386171428571429,0.0152555299999999,6.0,1.9459101490553128,0.0151403345036881,17
4157,4157,2020-02-14,枣庄,66.28571428571429,80.42857142857143,11.285714285714285,0.7857142857142858,17.285714285714285,80.0,79.57142857142857,1012.8571428571428,1.7571428571428571,8.0,2.4267,0.0101703529999999,4.0,1.6094379124341005,0.0101189829672343,18
4158,4158,2020-02-15,枣庄,59.57142857142857,73.57142857142857,10.428571428571429,0.7857142857142858,16.857142857142858,77.42857142857143,80.85714285714286,1011.2857142857144,1.9714285714285715,8.5,2.4104285714285716,0.0101703529999999,4.0,1.6094379124341005,0.0101189829672343,19
4159,4159,2020-02-16,枣庄,49.57142857142857,64.71428571428571,10.285714285714286,0.7285714285714286,15.571428571428573,76.14285714285714,77.14285714285714,1011.0,1.9714285714285715,7.428571428571429,2.4012285714285717,0.0076277649999999,3.0,1.3862943611198906,0.0075988206942803,20
4160,4160,2020-02-17,枣庄,42.285714285714285,57.42857142857143,10.142857142857142,0.6857142857142857,14.571428571428573,73.14285714285714,73.28571428571429,1011.8571428571428,2.1857142857142846,6.2857142857142865,2.4173000000000004,0.0076277649999999,3.0,1.3862943611198906,0.0075988206942803,21
4161,4161,2020-02-18,枣庄,38.42857142857143,54.42857142857143,10.428571428571429,0.6857142857142857,14.857142857142858,76.85714285714286,73.28571428571429,1013.4285714285713,2.1857142857142846,5.142857142857143,2.4670142857142863,0.0025425879999999,1.0,0.6931471805599453,0.0025393610917725,22
4162,4162,2020-02-19,枣庄,36.142857142857146,53.14285714285714,10.571428571428571,0.6857142857142857,15.857142857142858,78.42857142857143,68.71428571428571,1014.7142857142856,2.1857142857142846,4.785714285714286,2.518942857142858,0.0025425879999999,1.0,0.6931471805599453,0.0025393610917725,23
4163,4163,2020-02-20,枣庄,39.57142857142857,58.42857142857143,11.0,0.7000000000000001,17.857142857142858,81.28571428571429,65.0,1016.2857142857144,2.1857142857142846,4.214285714285714,2.570542857142858,0.0025425879999999,1.0,0.6931471805599453,0.0025393610917725,24
4164,4164,2020-02-21,枣庄,47.14285714285714,69.28571428571429,11.571428571428573,0.7000000000000001,20.571428571428573,88.42857142857143,64.42857142857143,1018.5714285714287,2.1857142857142846,3.3571428571428568,2.6451285714285726,0.0025425879999999,1.0,0.6931471805599453,0.0025393610917725,25
4165,4165,2020-02-22,枣庄,53.28571428571429,82.42857142857143,12.285714285714285,0.7285714285714286,23.57142857142857,91.28571428571428,63.85714285714285,1019.7142857142856,1.9714285714285715,3.5,2.7763714285714305,-8.239936510889834e-18,0.0,0.0,0.0,26
4166,4166,2020-02-23,枣庄,60.57142857142857,95.71428571428572,12.285714285714285,0.7714285714285715,26.42857142857143,96.0,63.57142857142857,1020.0,1.6428571428571426,4.785714285714286,2.8718000000000012,-8.239936510889834e-18,0.0,0.0,0.0,27
4167,4167,2020-02-24,枣庄,69.14285714285714,108.42857142857143,12.0,0.8571428571428573,30.42857142857143,94.28571428571428,64.14285714285714,1018.7142857142856,1.6428571428571426,6.571428571428571,2.9266571428571444,-8.239936510889834e-18,0.0,0.0,0.0,28
4168,4168,2020-02-25,枣庄,76.28571428571429,115.28571428571428,11.285714285714285,0.942857142857143,33.0,86.85714285714286,69.85714285714286,1016.1428571428572,1.4285714285714284,7.571428571428571,2.9876857142857154,-8.239936510889834e-18,0.0,0.0,0.0,29
4169,4169,2020-02-26,枣庄,74.71428571428571,114.14285714285714,10.571428571428571,0.9285714285714286,32.142857142857146,87.42857142857143,72.85714285714286,1015.7142857142856,1.6428571428571426,8.071428571428571,3.061100000000001,-8.239936510889834e-18,0.0,0.0,0.0,30
